wafer_id,line,step,chamber,recipe,process_time_min,waiting_time_min,temperature_c,pressure_bar,humidity_pct,equipment_age_years,timestamp,day
W0180,L2,litho,C3,R102,6.7,2.7,165.8,3.11,51.4,8.8,2026-05-18 10:50:23.376098,17
W0180,L2,etch,E1,R202,11.4,2.1,216.3,3.12,47.0,5.0,2026-05-18 17:55:06.301383,17
W0180,L2,deposit,D2,R301,7.1,1.1,197.2,2.91,41.3,4.1,2026-05-18 12:37:22.240646,17
W0180,L2,implant,I2,R401,6.6,1.0,163.9,2.97,58.7,8.9,2026-05-18 04:52:10.820079,17
W0181,L1,litho,C2,R101,6.2,0.7,168.3,3.09,42.0,11.7,2026-05-19 18:00:17.947737,18
W0181,L1,etch,E2,R202,14.4,2.6,178.7,2.84,57.4,9.6,2026-05-19 22:26:12.532061,18
W0181,L1,deposit,D1,R301,12.5,2.1,160.5,3.08,54.8,11.2,2026-05-19 01:25:56.377977,18
W0181,L1,implant,I1,R401,8.7,2.7,205.6,3.03,40.8,2.6,2026-05-19 22:27:42.015139,18
W0182,L3,litho,C2,R102,9.1,2.8,218.4,2.81,48.6,9.9,2026-05-19 06:36:54.314284,18
W0182,L3,etch,E1,R201,10.7,1.7,195.8,2.83,55.3,9.4,2026-05-19 10:23:39.140747,18
W0182,L3,deposit,D2,R301,13.5,1.5,188.7,2.99,51.0,10.2,2026-05-19 10:38:34.084769,18
W0182,L3,implant,I1,R401,7.5,1.8,191.0,2.93,44.4,7.4,2026-05-19 04:49:14.128358,18
W0183,L2,litho,C3,R101,10.9,1.1,208.8,3.13,49.4,9.9,2026-05-19 04:20:03.109662,18
W0183,L2,etch,E2,R202,14.5,1.7,183.7,2.81,56.4,6.7,2026-05-19 22:24:07.247255,18
W0183,L2,deposit,D2,R301,7.1,1.2,216.0,2.97,41.3,9.2,2026-05-19 04:12:06.664266,18
W0183,L2,implant,I1,R401,14.7,2.8,165.3,2.92,44.7,10.1,2026-05-19 21:18:13.705456,18
W0184,L3,litho,C2,R102,7.3,1.5,180.1,3.0,45.0,7.3,2026-05-19 16:40:08.446982,18
W0184,L3,etch,E2,R201,7.8,3.0,205.5,2.97,45.4,9.2,2026-05-19 15:20:09.843144,18
W0184,L3,deposit,D1,R301,11.9,1.1,170.8,3.19,41.9,5.9,2026-05-19 05:45:05.978037,18
W0184,L3,implant,I1,R401,6.5,2.5,177.2,3.0,47.3,10.7,2026-05-19 11:22:37.370669,18
W0185,L3,litho,C1,R101,14.3,0.9,217.0,3.19,51.0,10.7,2026-05-19 10:34:57.107587,18
W0185,L3,etch,E1,R202,14.9,0.6,200.0,3.12,49.4,7.1,2026-05-19 15:19:36.859596,18
W0185,L3,deposit,D1,R301,11.6,1.3,209.5,3.09,45.1,11.1,2026-05-19 18:57:19.177546,18
W0185,L3,implant,I1,R401,13.4,1.0,190.8,2.86,41.8,8.4,2026-05-19 15:55:34.710502,18
W0186,L2,litho,C1,R101,10.5,2.1,161.6,2.82,49.2,9.4,2026-05-19 04:38:40.040601,18
W0186,L2,etch,E1,R201,9.8,1.6,215.0,2.83,43.3,7.3,2026-05-19 19:53:22.341541,18
W0186,L2,deposit,D1,R301,9.3,0.6,174.1,2.87,57.1,3.1,2026-05-19 04:10:22.885554,18
W0186,L2,implant,I2,R401,10.4,1.0,199.2,3.19,47.6,11.7,2026-05-19 17:02:39.001301,18
W0187,L1,litho,C1,R102,6.9,2.3,183.9,2.97,41.8,6.0,2026-05-19 03:03:08.104539,18
W0187,L1,etch,E1,R202,9.7,2.9,198.0,3.0,51.5,4.8,2026-05-19 21:10:34.160973,18
W0187,L1,deposit,D1,R301,7.2,2.4,173.7,2.9,53.6,11.6,2026-05-19 08:55:30.749635,18
W0187,L1,implant,I2,R401,12.3,0.9,161.4,3.18,43.7,5.0,2026-05-19 04:41:58.401081,18
W0188,L1,litho,C2,R102,6.3,1.5,200.1,3.03,46.7,2.8,2026-05-19 16:54:26.004072,18
W0188,L1,etch,E1,R201,7.9,1.0,171.0,3.02,55.2,9.1,2026-05-19 05:43:48.297443,18
W0188,L1,deposit,D1,R301,9.1,1.4,173.1,3.19,55.8,5.1,2026-05-19 19:15:24.556232,18
W0188,L1,implant,I2,R401,14.2,1.9,209.4,3.07,51.0,2.4,2026-05-19 04:58:03.588674,18
W0189,L2,litho,C3,R101,7.9,2.5,164.9,3.01,48.2,5.4,2026-05-19 19:31:12.741699,18
W0189,L2,etch,E2,R202,13.3,2.1,193.6,2.82,47.4,9.6,2026-05-19 05:17:58.323177,18
W0189,L2,deposit,D2,R301,10.7,0.9,190.3,2.9,42.2,9.6,2026-05-19 15:59:58.723630,18
W0189,L2,implant,I1,R401,5.1,1.2,207.6,3.19,49.3,2.4,2026-05-19 09:01:54.775943,18
W0190,L3,litho,C1,R101,6.1,2.9,198.9,2.82,54.5,11.4,2026-05-19 08:56:38.324757,18
W0190,L3,etch,E2,R201,8.3,2.3,170.6,2.86,42.5,3.2,2026-05-19 07:53:41.425270,18
W0190,L3,deposit,D1,R301,12.5,1.7,195.4,2.87,55.9,5.1,2026-05-19 08:29:25.887609,18
W0190,L3,implant,I2,R401,5.4,1.5,205.7,3.04,53.9,4.5,2026-05-19 13:45:04.911851,18
W0191,L3,litho,C1,R101,7.8,2.8,197.1,2.84,58.5,3.8,2026-05-20 21:57:27.869622,19
W0191,L3,etch,E1,R202,14.3,1.0,186.2,2.91,51.1,8.4,2026-05-20 08:57:04.309240,19
W0191,L3,deposit,D2,R301,14.9,0.8,170.6,3.11,58.6,4.0,2026-05-20 06:11:52.203539,19
W0191,L3,implant,I1,R401,13.0,1.2,197.8,3.08,43.0,4.8,2026-05-20 12:51:15.418611,19
W0192,L2,litho,C2,R102,14.5,2.9,187.6,3.16,52.2,8.4,2026-05-20 17:55:49.297327,19
W0192,L2,etch,E2,R202,9.9,1.7,204.7,2.96,46.7,5.9,2026-05-20 00:08:35.144730,19
W0192,L2,deposit,D2,R301,5.5,2.0,192.3,3.02,52.6,6.9,2026-05-20 12:24:42.053644,19
W0192,L2,implant,I1,R401,10.7,0.9,199.8,3.02,40.4,8.7,2026-05-20 19:26:40.031418,19
W0193,L1,litho,C1,R101,10.0,2.6,167.6,3.19,55.7,11.7,2026-05-20 17:54:29.862659,19
W0193,L1,etch,E2,R202,10.7,1.5,180.4,2.99,53.1,2.9,2026-05-20 15:16:08.712988,19
W0193,L1,deposit,D1,R301,8.8,1.8,162.5,2.81,46.5,10.3,2026-05-20 02:21:51.587530,19
W0193,L1,implant,I1,R401,6.1,2.6,214.5,2.9,50.0,7.3,2026-05-20 11:10:59.461215,19
W0194,L2,litho,C1,R101,6.3,2.3,161.2,2.87,45.9,3.0,2026-05-20 07:26:32.100279,19
W0194,L2,etch,E2,R201,12.2,0.9,188.4,2.97,52.8,9.8,2026-05-20 14:55:18.989220,19
W0194,L2,deposit,D1,R301,6.6,0.6,172.3,3.02,47.4,11.1,2026-05-20 01:05:56.869939,19
W0194,L2,implant,I2,R401,13.9,2.0,182.1,3.11,56.4,6.3,2026-05-20 11:18:16.807464,19
W0195,L1,litho,C1,R101,12.0,1.7,176.7,3.04,58.1,5.9,2026-05-20 16:33:41.015143,19
W0195,L1,etch,E2,R201,7.9,2.0,166.3,3.03,48.3,6.0,2026-05-20 04:43:36.167124,19
W0195,L1,deposit,D2,R301,11.6,2.1,218.5,3.05,48.5,7.8,2026-05-20 04:30:37.476450,19
W0195,L1,implant,I2,R401,12.8,2.9,172.0,2.93,59.4,6.6,2026-05-20 06:17:37.346416,19
W0196,L1,litho,C2,R102,13.6,0.9,208.6,2.87,43.7,3.7,2026-05-20 11:15:01.151610,19
W0196,L1,etch,E2,R202,8.8,1.1,180.2,3.07,46.1,7.9,2026-05-20 06:12:30.909210,19
W0196,L1,deposit,D2,R301,9.4,1.2,188.5,2.82,48.3,5.7,2026-05-20 03:14:25.429639,19
W0196,L1,implant,I2,R401,5.8,2.7,192.8,3.0,54.3,5.3,2026-05-20 11:20:00.197881,19
W0197,L2,litho,C3,R102,13.6,1.7,182.2,3.08,42.6,3.2,2026-05-20 12:47:31.899510,19
W0197,L2,etch,E2,R201,14.4,0.8,185.8,3.15,49.8,7.8,2026-05-20 21:12:12.420692,19
W0197,L2,deposit,D2,R301,8.0,2.0,214.0,3.01,50.5,10.1,2026-05-20 20:42:29.461547,19
W0197,L2,implant,I1,R401,7.5,0.6,184.7,2.9,41.8,7.2,2026-05-20 04:21:08.683767,19
W0198,L3,litho,C1,R101,9.3,3.0,203.8,3.13,58.1,11.6,2026-05-20 06:53:25.897865,19
W0198,L3,etch,E1,R201,8.7,2.5,215.7,3.15,42.6,5.3,2026-05-20 22:22:52.541669,19
W0198,L3,deposit,D2,R301,15.0,1.3,188.7,3.11,56.7,9.3,2026-05-20 18:50:34.983549,19
W0198,L3,implant,I2,R401,7.5,1.0,170.9,3.14,54.1,6.7,2026-05-20 02:31:48.377783,19
W0199,L1,litho,C2,R102,8.5,2.3,177.1,3.14,58.3,10.7,2026-05-20 09:10:52.401822,19
W0199,L1,etch,E1,R201,11.9,1.1,166.9,3.03,41.9,8.5,2026-05-20 14:46:00.693749,19
W0199,L1,deposit,D1,R301,6.1,2.2,171.5,2.88,58.1,2.2,2026-05-20 08:10:35.476503,19
W0199,L1,implant,I1,R401,8.2,0.9,164.6,2.92,42.7,4.3,2026-05-20 21:54:03.603544,19
W0200,L2,litho,C1,R101,13.2,0.5,190.1,3.19,50.8,9.7,2026-05-20 20:57:17.114283,19
W0200,L2,etch,E2,R202,8.1,1.1,174.4,3.16,51.1,7.6,2026-05-20 22:51:11.534052,19
W0200,L2,deposit,D1,R301,14.1,1.5,178.7,2.97,50.9,6.1,2026-05-20 13:33:01.907828,19
W0200,L2,implant,I2,R401,5.2,1.4,195.9,3.16,40.6,3.9,2026-05-20 13:57:09.092722,19
W0201,L1,litho,C1,R102,14.9,1.0,205.1,3.06,44.7,5.5,2026-05-21 13:05:00.499673,20
W0201,L1,etch,E2,R201,7.6,1.7,195.3,2.98,53.7,9.6,2026-05-21 19:54:40.554304,20
W0201,L1,deposit,D1,R301,8.6,2.3,204.2,2.98,50.5,9.6,2026-05-21 18:52:32.585502,20
W0201,L1,implant,I1,R401,9.8,2.9,202.8,2.85,59.1,10.2,2026-05-21 19:06:33.203498,20
W0202,L2,litho,C1,R102,14.5,1.2,191.1,2.83,44.7,2.3,2026-05-21 22:17:31.713188,20
W0202,L2,etch,E2,R202,10.7,2.8,210.3,2.98,57.7,9.1,2026-05-21 07:40:20.250508,20
W0202,L2,deposit,D2,R301,7.0,2.4,173.5,3.0,55.3,4.6,2026-05-21 00:11:28.887038,20
W0202,L2,implant,I2,R401,14.9,2.5,181.3,2.89,41.7,7.5,2026-05-21 08:20:57.549948,20
W0203,L3,litho,C2,R101,5.1,0.6,181.2,3.17,46.0,2.9,2026-05-21 10:53:51.588596,20
W0203,L3,etch,E1,R202,12.4,2.8,166.9,2.95,46.2,3.7,2026-05-21 18:36:28.717798,20
W0203,L3,deposit,D1,R301,9.1,1.5,216.5,3.18,42.4,7.9,2026-05-21 01:07:27.753911,20
W0203,L3,implant,I2,R401,6.7,0.6,169.0,2.89,47.7,9.0,2026-05-21 08:26:43.174350,20
W0204,L3,litho,C2,R101,10.5,2.3,162.4,3.03,40.1,4.1,2026-05-21 02:42:57.938277,20
W0204,L3,etch,E1,R201,8.8,2.0,182.5,2.95,54.1,6.1,2026-05-21 03:38:07.020026,20
W0204,L3,deposit,D2,R301,5.7,1.6,198.5,3.09,59.2,2.5,2026-05-21 06:14:15.294093,20
W0204,L3,implant,I1,R401,7.1,2.9,176.8,2.88,47.2,7.2,2026-05-21 20:00:15.455835,20
W0205,L3,litho,C2,R101,13.2,1.5,169.9,3.08,49.6,9.1,2026-05-21 20:20:20.665225,20
W0205,L3,etch,E1,R201,6.4,1.0,210.9,2.88,48.5,7.2,2026-05-21 08:09:03.978277,20
W0205,L3,deposit,D1,R301,7.9,1.1,186.6,2.87,52.4,6.5,2026-05-21 06:10:48.679908,20
W0205,L3,implant,I2,R401,7.4,2.0,172.4,3.19,49.8,10.5,2026-05-21 16:56:26.895483,20
W0206,L3,litho,C2,R102,8.1,1.3,176.1,2.83,51.8,9.5,2026-05-21 04:26:51.427654,20
W0206,L3,etch,E1,R201,12.3,1.7,210.8,3.09,48.7,5.1,2026-05-21 11:18:32.622311,20
W0206,L3,deposit,D2,R301,8.0,2.4,213.7,3.1,43.0,7.5,2026-05-21 07:02:20.419856,20
W0206,L3,implant,I1,R401,6.2,1.5,211.1,2.86,48.0,11.2,2026-05-21 02:19:50.931741,20
W0207,L1,litho,C3,R102,13.2,0.9,162.1,2.84,59.5,3.3,2026-05-21 07:26:31.319212,20
W0207,L1,etch,E2,R201,6.9,1.9,209.0,2.85,58.7,9.7,2026-05-21 09:30:31.177914,20
W0207,L1,deposit,D1,R301,11.8,1.9,197.3,2.97,46.4,4.5,2026-05-21 14:33:11.098694,20
W0207,L1,implant,I1,R401,10.0,1.5,212.7,2.87,51.3,6.3,2026-05-21 04:26:23.882894,20
W0208,L2,litho,C3,R101,13.6,0.9,161.3,3.12,45.1,11.1,2026-05-21 23:07:17.648822,20
W0208,L2,etch,E1,R201,14.0,1.9,215.5,3.02,41.1,10.0,2026-05-21 23:24:20.834527,20
W0208,L2,deposit,D1,R301,14.9,2.9,181.4,3.1,52.3,10.5,2026-05-21 20:41:06.978133,20
W0208,L2,implant,I1,R401,5.3,1.5,217.7,3.01,46.0,3.2,2026-05-21 17:10:09.356656,20
W0209,L2,litho,C2,R101,11.5,1.0,163.1,2.86,40.8,5.8,2026-05-21 10:44:55.171432,20
W0209,L2,etch,E2,R202,6.8,2.4,188.1,3.1,43.8,10.4,2026-05-21 21:26:15.613800,20
W0209,L2,deposit,D1,R301,6.4,0.5,210.5,3.15,57.0,8.6,2026-05-21 14:52:20.058445,20
W0209,L2,implant,I2,R401,7.4,3.0,199.6,2.93,43.9,10.5,2026-05-21 01:36:55.604532,20
W0210,L3,litho,C2,R101,7.3,1.1,180.9,2.86,59.4,5.2,2026-05-21 12:44:27.808189,20
W0210,L3,etch,E2,R201,6.5,1.6,205.0,3.1,57.1,7.2,2026-05-21 11:37:55.795802,20
W0210,L3,deposit,D1,R301,7.5,2.8,212.6,2.87,50.0,6.7,2026-05-21 08:34:52.353800,20
W0210,L3,implant,I2,R401,11.6,1.8,213.9,3.02,41.3,11.8,2026-05-21 07:15:55.150295,20
W0211,L1,litho,C2,R102,8.7,0.7,216.1,2.99,52.5,11.4,2026-05-22 04:50:15.849703,21
W0211,L1,etch,E2,R202,8.6,1.4,203.4,2.93,44.2,4.8,2026-05-22 21:59:17.655860,21
W0211,L1,deposit,D2,R301,7.5,2.4,162.9,2.88,45.1,2.3,2026-05-22 13:30:15.662762,21
W0211,L1,implant,I2,R401,7.8,0.8,217.5,3.13,46.9,2.6,2026-05-22 22:25:55.059040,21
W0212,L3,litho,C2,R102,14.7,1.5,165.7,2.93,58.4,10.6,2026-05-22 20:10:39.035114,21
W0212,L3,etch,E2,R202,5.3,2.1,180.0,3.19,40.2,8.9,2026-05-22 15:34:26.311617,21
W0212,L3,deposit,D1,R301,9.2,2.1,213.1,2.86,44.3,10.8,2026-05-22 05:21:58.794204,21
W0212,L3,implant,I2,R401,14.8,1.9,181.3,3.06,57.6,7.0,2026-05-22 18:39:20.635129,21
W0213,L2,litho,C1,R101,9.2,2.4,204.8,2.98,47.7,8.7,2026-05-22 20:45:30.449942,21
W0213,L2,etch,E2,R202,9.3,1.3,168.8,2.89,53.4,9.9,2026-05-22 15:31:26.321801,21
W0213,L2,deposit,D2,R301,13.2,2.5,193.3,2.94,41.1,8.3,2026-05-22 14:25:08.200280,21
W0213,L2,implant,I1,R401,8.4,0.6,216.9,3.07,47.7,3.6,2026-05-22 15:28:36.606171,21
W0214,L3,litho,C2,R102,8.9,2.9,170.1,3.2,40.7,2.3,2026-05-22 16:00:40.139394,21
W0214,L3,etch,E1,R202,9.0,1.0,174.6,2.9,47.7,11.8,2026-05-22 03:09:53.584544,21
W0214,L3,deposit,D2,R301,11.4,1.0,196.2,3.07,50.9,7.6,2026-05-22 18:37:48.170580,21
W0214,L3,implant,I2,R401,12.7,2.7,204.1,3.13,49.4,11.1,2026-05-22 11:23:25.226150,21
W0215,L3,litho,C3,R101,14.8,3.0,183.5,2.88,43.2,10.9,2026-05-22 18:11:57.282302,21
W0215,L3,etch,E2,R202,5.9,2.6,215.5,3.09,45.1,6.4,2026-05-22 18:48:55.209984,21
W0215,L3,deposit,D2,R301,7.1,2.9,178.2,3.02,55.5,10.3,2026-05-22 14:38:13.089688,21
W0215,L3,implant,I2,R401,13.8,0.7,214.1,2.92,51.2,6.4,2026-05-22 08:52:42.798505,21
W0216,L1,litho,C3,R101,10.0,1.9,179.0,3.15,58.1,9.4,2026-05-22 02:07:22.183000,21
W0216,L1,etch,E1,R201,12.7,2.5,172.1,3.03,59.7,4.7,2026-05-22 23:47:24.390829,21
W0216,L1,deposit,D2,R301,13.2,2.2,184.3,2.89,52.1,6.6,2026-05-22 14:59:08.426726,21
W0216,L1,implant,I1,R401,12.5,2.9,201.0,3.17,49.7,9.1,2026-05-22 21:50:15.273965,21
W0217,L1,litho,C2,R101,5.8,2.9,211.8,3.02,51.0,3.9,2026-05-22 15:29:08.491189,21
W0217,L1,etch,E2,R202,14.3,2.2,160.2,2.81,45.1,6.3,2026-05-22 04:04:47.431182,21
W0217,L1,deposit,D2,R301,9.7,0.6,214.7,2.88,53.6,6.8,2026-05-22 13:27:13.441882,21
W0217,L1,implant,I1,R401,5.5,1.5,164.1,3.03,46.6,3.5,2026-05-22 12:40:23.221175,21
W0218,L2,litho,C2,R101,8.3,1.6,218.6,3.17,49.6,11.2,2026-05-22 18:59:55.227733,21
W0218,L2,etch,E2,R202,6.7,2.9,162.0,3.09,49.2,4.5,2026-05-22 13:32:04.564242,21
W0218,L2,deposit,D1,R301,14.5,0.8,167.7,3.18,41.2,8.6,2026-05-22 23:53:54.796034,21
W0218,L2,implant,I2,R401,10.9,1.9,215.2,3.12,42.3,11.5,2026-05-22 21:04:40.385716,21
W0219,L2,litho,C3,R101,6.8,1.7,186.6,3.03,43.4,2.8,2026-05-22 21:07:13.509359,21
W0219,L2,etch,E1,R201,13.6,1.5,212.8,3.17,49.6,9.6,2026-05-22 17:21:17.871279,21
W0219,L2,deposit,D2,R301,12.0,0.8,170.5,2.98,46.2,5.3,2026-05-22 09:32:27.594913,21
W0219,L2,implant,I2,R401,7.5,1.0,217.2,2.89,57.8,4.5,2026-05-22 16:05:36.405543,21
W0220,L3,litho,C1,R101,9.7,2.6,173.3,3.17,50.1,8.5,2026-05-22 15:13:58.393916,21
W0220,L3,etch,E2,R202,8.1,2.9,211.4,2.87,55.9,4.3,2026-05-22 11:55:17.077957,21
W0220,L3,deposit,D2,R301,14.9,3.0,186.6,3.18,57.5,5.3,2026-05-22 23:27:32.457941,21
W0220,L3,implant,I2,R401,7.3,2.5,187.5,2.91,45.8,9.9,2026-05-22 07:21:25.755088,21
W0221,L1,litho,C1,R102,12.7,2.3,209.9,3.18,45.0,5.5,2026-05-23 21:51:50.382415,22
W0221,L1,etch,E1,R202,8.3,1.4,166.6,3.17,56.1,5.8,2026-05-23 09:31:43.543445,22
W0221,L1,deposit,D1,R301,11.9,2.9,190.2,3.16,49.0,4.2,2026-05-23 19:16:42.597075,22
W0221,L1,implant,I2,R401,5.3,2.2,168.2,2.82,49.3,2.3,2026-05-23 06:32:53.974489,22
W0222,L2,litho,C2,R102,9.6,2.8,193.4,3.17,55.8,8.5,2026-05-23 05:31:27.988458,22
W0222,L2,etch,E1,R202,11.3,1.3,214.6,2.81,55.0,3.9,2026-05-23 06:03:32.396973,22
W0222,L2,deposit,D2,R301,11.1,2.8,204.6,2.88,54.1,10.9,2026-05-23 08:16:19.864785,22
W0222,L2,implant,I1,R401,8.7,2.0,212.0,2.91,56.2,2.6,2026-05-23 17:50:06.008590,22
W0223,L1,litho,C1,R101,5.9,1.8,196.8,2.97,52.8,3.9,2026-05-23 04:22:05.400983,22
W0223,L1,etch,E2,R201,9.4,2.0,211.0,2.85,56.4,8.6,2026-05-23 11:34:48.121726,22
W0223,L1,deposit,D2,R301,14.9,1.5,210.1,3.01,47.6,12.0,2026-05-23 00:05:31.946017,22
W0223,L1,implant,I2,R401,10.0,2.3,219.9,2.96,43.5,4.9,2026-05-23 02:53:59.717132,22
W0224,L2,litho,C1,R102,9.9,0.5,176.6,3.0,50.5,4.0,2026-05-23 03:03:47.103194,22
W0224,L2,etch,E2,R202,7.1,0.7,180.1,2.8,54.2,10.2,2026-05-23 12:44:56.144214,22
W0224,L2,deposit,D2,R301,9.8,2.8,189.6,3.12,56.2,11.3,2026-05-23 11:09:23.685324,22
W0224,L2,implant,I1,R401,11.3,1.7,194.5,2.93,54.1,3.9,2026-05-23 13:25:12.091823,22
W0225,L1,litho,C2,R101,11.6,1.4,175.9,3.07,53.0,6.2,2026-05-23 17:38:07.203216,22
W0225,L1,etch,E1,R202,13.8,1.6,207.4,2.83,53.3,4.6,2026-05-23 21:30:46.020604,22
W0225,L1,deposit,D2,R301,10.8,3.0,186.1,3.06,47.6,11.0,2026-05-23 05:10:19.380816,22
W0225,L1,implant,I1,R401,12.5,2.4,175.2,2.82,58.7,11.1,2026-05-23 23:46:51.624166,22
W0226,L3,litho,C2,R101,10.5,0.6,164.1,3.16,49.3,10.8,2026-05-23 11:34:15.760971,22
W0226,L3,etch,E2,R201,10.5,0.7,180.1,3.0,55.9,5.5,2026-05-23 00:48:35.180695,22
W0226,L3,deposit,D2,R301,7.7,1.3,181.5,3.19,56.8,10.4,2026-05-23 06:14:16.716487,22
W0226,L3,implant,I2,R401,5.3,0.8,181.0,3.15,58.8,8.2,2026-05-23 17:10:56.911744,22
W0227,L2,litho,C1,R102,8.9,1.4,162.1,2.93,46.5,10.7,2026-05-23 11:19:11.617630,22
W0227,L2,etch,E2,R202,9.0,2.4,167.5,2.86,49.0,10.0,2026-05-23 11:37:17.074956,22
W0227,L2,deposit,D2,R301,8.7,2.3,161.2,2.87,50.0,5.3,2026-05-23 03:29:42.641245,22
W0227,L2,implant,I2,R401,13.6,0.8,164.1,3.12,51.2,10.6,2026-05-23 17:36:03.224659,22
W0228,L3,litho,C1,R102,14.6,1.1,174.5,3.19,53.7,7.2,2026-05-23 19:36:55.781809,22
W0228,L3,etch,E1,R201,10.1,1.7,175.2,3.13,40.8,7.6,2026-05-23 01:58:14.353605,22
W0228,L3,deposit,D1,R301,14.9,0.8,167.5,2.94,55.0,3.0,2026-05-23 10:33:23.293090,22
W0228,L3,implant,I1,R401,13.3,2.4,161.5,2.81,47.2,4.3,2026-05-23 06:00:23.892813,22
W0229,L2,litho,C2,R102,10.9,1.4,213.3,3.0,48.7,6.7,2026-05-23 05:36:02.310326,22
W0229,L2,etch,E2,R201,11.4,1.1,178.8,3.1,56.6,9.5,2026-05-23 07:32:12.278707,22
W0229,L2,deposit,D2,R301,8.0,2.4,161.8,3.0,57.7,7.8,2026-05-23 22:04:40.569021,22
W0229,L2,implant,I1,R401,8.2,0.6,185.1,3.09,41.2,6.4,2026-05-23 11:07:29.676799,22
W0230,L1,litho,C1,R102,12.9,0.7,198.6,3.09,55.2,9.4,2026-05-23 15:57:08.858039,22
W0230,L1,etch,E2,R201,14.1,1.8,177.0,3.13,43.6,5.6,2026-05-23 06:42:05.621941,22
W0230,L1,deposit,D2,R301,6.2,0.9,178.7,3.0,45.3,5.9,2026-05-23 07:30:12.841865,22
W0230,L1,implant,I2,R401,13.7,1.4,201.2,2.84,49.4,9.3,2026-05-23 23:33:37.184488,22
W0231,L2,litho,C3,R101,9.9,0.9,211.4,2.87,48.5,6.6,2026-05-24 21:06:35.972502,23
W0231,L2,etch,E2,R202,8.4,2.7,198.4,3.11,47.8,11.3,2026-05-24 15:01:41.224142,23
W0231,L2,deposit,D1,R301,13.0,1.4,201.9,2.91,42.7,8.6,2026-05-24 19:52:37.884242,23
W0231,L2,implant,I2,R401,10.2,3.0,217.8,2.87,45.9,5.6,2026-05-24 00:31:25.178658,23
W0232,L3,litho,C2,R101,6.6,2.8,214.5,2.81,56.0,9.6,2026-05-24 03:28:00.486399,23
W0232,L3,etch,E2,R202,7.1,2.7,212.4,2.88,57.4,9.1,2026-05-24 20:17:35.851989,23
W0232,L3,deposit,D1,R301,11.1,1.2,208.0,3.18,48.5,3.7,2026-05-24 10:15:32.122067,23
W0232,L3,implant,I1,R401,12.1,1.9,168.0,3.16,44.2,6.7,2026-05-24 22:48:56.462747,23
W0233,L1,litho,C3,R102,10.0,0.9,204.2,3.13,59.0,4.9,2026-05-24 20:20:32.801789,23
W0233,L1,etch,E1,R202,5.8,2.6,181.8,3.16,55.4,4.4,2026-05-24 20:14:09.019014,23
W0233,L1,deposit,D1,R301,8.3,3.0,192.2,3.14,46.3,9.1,2026-05-24 12:15:51.770136,23
W0233,L1,implant,I2,R401,12.3,2.1,211.2,2.88,58.1,2.4,2026-05-24 11:08:56.515025,23
W0234,L1,litho,C2,R101,14.6,0.8,214.8,2.95,56.5,2.5,2026-05-24 16:08:54.925075,23
W0234,L1,etch,E1,R201,14.9,2.8,176.6,3.13,48.6,5.1,2026-05-24 12:25:03.755000,23
W0234,L1,deposit,D2,R301,9.7,1.2,169.2,2.84,41.6,8.6,2026-05-24 21:41:18.391246,23
W0234,L1,implant,I1,R401,14.9,1.2,211.8,3.12,49.2,7.0,2026-05-24 12:18:27.547885,23
W0235,L3,litho,C3,R101,8.8,1.7,203.6,3.13,48.9,7.5,2026-05-24 14:10:06.489563,23
W0235,L3,etch,E2,R201,6.8,1.4,187.9,2.95,41.6,10.9,2026-05-24 21:40:41.245025,23
W0235,L3,deposit,D2,R301,13.9,0.6,198.3,2.97,54.6,10.8,2026-05-24 04:09:18.419704,23
W0235,L3,implant,I1,R401,7.8,2.9,193.3,3.13,44.8,6.1,2026-05-24 00:25:16.506970,23
W0236,L2,litho,C2,R101,14.0,2.3,202.7,2.85,46.7,10.4,2026-05-24 23:10:12.224944,23
W0236,L2,etch,E2,R202,9.5,1.2,180.6,2.95,48.0,9.8,2026-05-24 14:20:02.993978,23
W0236,L2,deposit,D1,R301,6.5,2.9,201.4,3.13,55.6,11.2,2026-05-24 02:34:32.336505,23
W0236,L2,implant,I1,R401,5.0,1.9,165.1,2.98,43.6,6.5,2026-05-24 07:45:15.888858,23
W0237,L2,litho,C3,R101,8.3,0.9,206.7,3.16,53.2,4.5,2026-05-24 11:50:24.592863,23
W0237,L2,etch,E1,R201,10.2,1.3,205.5,3.12,50.5,3.4,2026-05-24 08:44:37.989847,23
W0237,L2,deposit,D1,R301,11.5,0.6,199.5,3.08,57.4,10.6,2026-05-24 01:41:23.044429,23
W0237,L2,implant,I1,R401,11.5,1.6,188.1,2.86,57.0,8.5,2026-05-24 11:40:37.906397,23
W0238,L1,litho,C2,R101,11.6,2.7,218.1,3.13,54.0,10.0,2026-05-24 16:29:51.929523,23
W0238,L1,etch,E1,R201,8.6,1.9,195.1,3.16,59.0,5.2,2026-05-24 05:28:04.832309,23
W0238,L1,deposit,D1,R301,8.5,2.7,204.3,2.93,55.0,4.2,2026-05-24 07:07:57.005987,23
W0238,L1,implant,I2,R401,6.1,2.3,216.9,2.84,42.0,8.5,2026-05-24 22:25:09.784595,23
W0239,L1,litho,C3,R101,5.6,2.7,194.0,3.03,42.9,2.4,2026-05-24 15:26:36.350302,23
W0239,L1,etch,E1,R201,14.8,0.8,200.6,2.86,43.0,6.1,2026-05-24 10:53:57.117856,23
W0239,L1,deposit,D1,R301,12.8,1.9,201.0,2.8,50.1,6.8,2026-05-24 17:50:20.885851,23
