timestamp,line,measurement_mm,day
2026-05-27 08:00:00,L2,10.13,26
2026-05-27 09:00:00,L2,9.705,26
2026-05-27 10:00:00,L2,10.126,26
2026-05-27 11:00:00,L2,10.106,26
2026-05-27 12:00:00,L2,9.943,26
2026-05-27 13:00:00,L2,9.743,26
2026-05-27 14:00:00,L2,9.871,26
2026-05-27 15:00:00,L2,10.244,26
2026-05-27 16:00:00,L2,9.92,26
2026-05-27 17:00:00,L2,9.964,26
2026-05-27 18:00:00,L2,9.891,26
2026-05-27 19:00:00,L2,10.011,26
2026-05-27 20:00:00,L2,10.116,26
2026-05-27 21:00:00,L2,10.074,26
2026-05-27 22:00:00,L2,10.035,26
2026-05-27 23:00:00,L2,10.056,26
2026-05-27 00:00:00,L3,10.432,26
2026-05-27 01:00:00,L3,10.015,26
2026-05-27 02:00:00,L3,9.915,26
2026-05-27 03:00:00,L3,10.031,26
2026-05-27 04:00:00,L3,9.896,26
2026-05-27 05:00:00,L3,9.733,26
2026-05-27 06:00:00,L3,9.833,26
2026-05-27 07:00:00,L3,9.889,26
2026-05-27 08:00:00,L3,10.141,26
2026-05-27 09:00:00,L3,10.189,26
2026-05-27 10:00:00,L3,10.105,26
2026-05-27 11:00:00,L3,9.846,26
2026-05-27 12:00:00,L3,10.128,26
2026-05-27 13:00:00,L3,10.263,26
2026-05-27 14:00:00,L3,10.219,26
2026-05-27 15:00:00,L3,10.091,26
2026-05-27 16:00:00,L3,10.154,26
2026-05-27 17:00:00,L3,9.993,26
2026-05-27 18:00:00,L3,10.108,26
2026-05-27 19:00:00,L3,10.14,26
2026-05-27 20:00:00,L3,10.122,26
2026-05-27 21:00:00,L3,10.132,26
2026-05-27 22:00:00,L3,10.047,26
2026-05-27 23:00:00,L3,9.959,26
2026-05-28 00:00:00,L1,10.166,27
2026-05-28 01:00:00,L1,9.985,27
2026-05-28 02:00:00,L1,10.045,27
2026-05-28 03:00:00,L1,10.067,27
2026-05-28 04:00:00,L1,10.254,27
2026-05-28 05:00:00,L1,10.178,27
2026-05-28 06:00:00,L1,9.935,27
2026-05-28 07:00:00,L1,9.83,27
2026-05-28 08:00:00,L1,10.052,27
2026-05-28 09:00:00,L1,10.005,27
2026-05-28 10:00:00,L1,9.848,27
2026-05-28 11:00:00,L1,9.932,27
2026-05-28 12:00:00,L1,10.139,27
2026-05-28 13:00:00,L1,10.041,27
2026-05-28 14:00:00,L1,10.002,27
2026-05-28 15:00:00,L1,9.965,27
2026-05-28 16:00:00,L1,9.955,27
2026-05-28 17:00:00,L1,10.084,27
2026-05-28 18:00:00,L1,9.994,27
2026-05-28 19:00:00,L1,10.151,27
2026-05-28 20:00:00,L1,10.004,27
2026-05-28 21:00:00,L1,10.088,27
2026-05-28 22:00:00,L1,10.147,27
2026-05-28 23:00:00,L1,10.053,27
2026-05-28 00:00:00,L2,10.128,27
2026-05-28 01:00:00,L2,9.931,27
2026-05-28 02:00:00,L2,10.082,27
2026-05-28 03:00:00,L2,9.829,27
2026-05-28 04:00:00,L2,10.012,27
2026-05-28 05:00:00,L2,10.022,27
2026-05-28 06:00:00,L2,10.145,27
2026-05-28 07:00:00,L2,9.78,27
2026-05-28 08:00:00,L2,10.106,27
2026-05-28 09:00:00,L2,10.127,27
2026-05-28 10:00:00,L2,10.061,27
2026-05-28 11:00:00,L2,9.886,27
2026-05-28 12:00:00,L2,10.348,27
2026-05-28 13:00:00,L2,9.938,27
2026-05-28 14:00:00,L2,10.133,27
2026-05-28 15:00:00,L2,9.872,27
2026-05-28 16:00:00,L2,10.091,27
2026-05-28 17:00:00,L2,10.147,27
2026-05-28 18:00:00,L2,10.032,27
2026-05-28 19:00:00,L2,10.099,27
2026-05-28 20:00:00,L2,10.126,27
2026-05-28 21:00:00,L2,10.064,27
2026-05-28 22:00:00,L2,9.85,27
2026-05-28 23:00:00,L2,9.796,27
2026-05-28 00:00:00,L3,10.445,27
2026-05-28 01:00:00,L3,9.9,27
2026-05-28 02:00:00,L3,10.016,27
2026-05-28 03:00:00,L3,9.89,27
2026-05-28 04:00:00,L3,10.057,27
2026-05-28 05:00:00,L3,10.282,27
2026-05-28 06:00:00,L3,10.205,27
2026-05-28 07:00:00,L3,10.01,27
2026-05-28 08:00:00,L3,10.208,27
2026-05-28 09:00:00,L3,10.001,27
2026-05-28 10:00:00,L3,10.23,27
2026-05-28 11:00:00,L3,10.029,27
2026-05-28 12:00:00,L3,9.985,27
2026-05-28 13:00:00,L3,9.929,27
2026-05-28 14:00:00,L3,9.929,27
2026-05-28 15:00:00,L3,9.895,27
2026-05-28 16:00:00,L3,10.056,27
2026-05-28 17:00:00,L3,9.955,27
2026-05-28 18:00:00,L3,10.187,27
2026-05-28 19:00:00,L3,10.079,27
2026-05-28 20:00:00,L3,10.204,27
2026-05-28 21:00:00,L3,9.596,27
2026-05-28 22:00:00,L3,9.774,27
2026-05-28 23:00:00,L3,10.208,27
2026-05-29 00:00:00,L1,10.011,28
2026-05-29 01:00:00,L1,9.729,28
2026-05-29 02:00:00,L1,9.985,28
2026-05-29 03:00:00,L1,9.968,28
2026-05-29 04:00:00,L1,10.071,28
2026-05-29 05:00:00,L1,9.901,28
2026-05-29 06:00:00,L1,9.918,28
2026-05-29 07:00:00,L1,10.008,28
2026-05-29 08:00:00,L1,9.922,28
2026-05-29 09:00:00,L1,10.03,28
2026-05-29 10:00:00,L1,10.053,28
2026-05-29 11:00:00,L1,10.083,28
2026-05-29 12:00:00,L1,9.898,28
2026-05-29 13:00:00,L1,10.011,28
2026-05-29 14:00:00,L1,10.088,28
2026-05-29 15:00:00,L1,9.923,28
2026-05-29 16:00:00,L1,9.95,28
2026-05-29 17:00:00,L1,9.907,28
2026-05-29 18:00:00,L1,9.998,28
2026-05-29 19:00:00,L1,10.036,28
2026-05-29 20:00:00,L1,9.924,28
2026-05-29 21:00:00,L1,9.924,28
2026-05-29 22:00:00,L1,10.072,28
2026-05-29 23:00:00,L1,10.104,28
2026-05-29 00:00:00,L2,10.198,28
2026-05-29 01:00:00,L2,9.971,28
2026-05-29 02:00:00,L2,9.848,28
2026-05-29 03:00:00,L2,9.851,28
2026-05-29 04:00:00,L2,10.048,28
2026-05-29 05:00:00,L2,9.813,28
2026-05-29 06:00:00,L2,10.076,28
2026-05-29 07:00:00,L2,10.041,28
2026-05-29 08:00:00,L2,9.766,28
2026-05-29 09:00:00,L2,10.109,28
2026-05-29 10:00:00,L2,10.015,28
2026-05-29 11:00:00,L2,10.1,28
2026-05-29 12:00:00,L2,9.964,28
2026-05-29 13:00:00,L2,10.073,28
2026-05-29 14:00:00,L2,10.021,28
2026-05-29 15:00:00,L2,10.102,28
2026-05-29 16:00:00,L2,9.823,28
2026-05-29 17:00:00,L2,10.262,28
2026-05-29 18:00:00,L2,10.07,28
2026-05-29 19:00:00,L2,9.983,28
2026-05-29 20:00:00,L2,10.149,28
2026-05-29 21:00:00,L2,10.133,28
2026-05-29 22:00:00,L2,9.885,28
2026-05-29 23:00:00,L2,10.052,28
2026-05-29 00:00:00,L3,9.994,28
2026-05-29 01:00:00,L3,9.769,28
2026-05-29 02:00:00,L3,10.221,28
2026-05-29 03:00:00,L3,9.992,28
2026-05-29 04:00:00,L3,10.04,28
2026-05-29 05:00:00,L3,9.753,28
2026-05-29 06:00:00,L3,10.132,28
2026-05-29 07:00:00,L3,10.174,28
2026-05-29 08:00:00,L3,9.977,28
2026-05-29 09:00:00,L3,9.977,28
2026-05-29 10:00:00,L3,10.031,28
2026-05-29 11:00:00,L3,10.171,28
2026-05-29 12:00:00,L3,9.827,28
2026-05-29 13:00:00,L3,10.133,28
2026-05-29 14:00:00,L3,9.767,28
2026-05-29 15:00:00,L3,9.779,28
2026-05-29 16:00:00,L3,10.441,28
2026-05-29 17:00:00,L3,9.967,28
2026-05-29 18:00:00,L3,9.816,28
2026-05-29 19:00:00,L3,10.23,28
2026-05-29 20:00:00,L3,9.981,28
2026-05-29 21:00:00,L3,10.184,28
2026-05-29 22:00:00,L3,9.825,28
2026-05-29 23:00:00,L3,10.072,28
2026-05-30 00:00:00,L1,10.002,29
2026-05-30 01:00:00,L1,10.031,29
2026-05-30 02:00:00,L1,9.774,29
2026-05-30 03:00:00,L1,9.851,29
2026-05-30 04:00:00,L1,9.905,29
2026-05-30 05:00:00,L1,10.032,29
2026-05-30 06:00:00,L1,9.929,29
2026-05-30 07:00:00,L1,9.981,29
2026-05-30 08:00:00,L1,9.848,29
2026-05-30 09:00:00,L1,9.987,29
2026-05-30 10:00:00,L1,9.998,29
2026-05-30 11:00:00,L1,9.881,29
2026-05-30 12:00:00,L1,10.151,29
2026-05-30 13:00:00,L1,9.867,29
2026-05-30 14:00:00,L1,9.877,29
2026-05-30 15:00:00,L1,10.056,29
2026-05-30 16:00:00,L1,10.076,29
2026-05-30 17:00:00,L1,10.021,29
2026-05-30 18:00:00,L1,9.997,29
2026-05-30 19:00:00,L1,9.98,29
2026-05-30 20:00:00,L1,9.953,29
2026-05-30 21:00:00,L1,9.951,29
2026-05-30 22:00:00,L1,10.022,29
2026-05-30 23:00:00,L1,9.899,29
2026-05-30 00:00:00,L2,9.921,29
2026-05-30 01:00:00,L2,9.776,29
2026-05-30 02:00:00,L2,10.021,29
2026-05-30 03:00:00,L2,10.128,29
2026-05-30 04:00:00,L2,9.917,29
2026-05-30 05:00:00,L2,10.191,29
2026-05-30 06:00:00,L2,10.142,29
2026-05-30 07:00:00,L2,10.142,29
2026-05-30 08:00:00,L2,9.978,29
2026-05-30 09:00:00,L2,9.832,29
2026-05-30 10:00:00,L2,9.961,29
2026-05-30 11:00:00,L2,9.91,29
2026-05-30 12:00:00,L2,9.989,29
2026-05-30 13:00:00,L2,10.074,29
2026-05-30 14:00:00,L2,9.927,29
2026-05-30 15:00:00,L2,9.81,29
2026-05-30 16:00:00,L2,10.23,29
2026-05-30 17:00:00,L2,9.961,29
2026-05-30 18:00:00,L2,10.039,29
2026-05-30 19:00:00,L2,10.033,29
2026-05-30 20:00:00,L2,10.103,29
2026-05-30 21:00:00,L2,9.987,29
2026-05-30 22:00:00,L2,9.693,29
2026-05-30 23:00:00,L2,9.987,29
2026-05-30 00:00:00,L3,9.681,29
2026-05-30 01:00:00,L3,9.994,29
2026-05-30 02:00:00,L3,10.154,29
2026-05-30 03:00:00,L3,9.554,29
2026-05-30 04:00:00,L3,10.062,29
2026-05-30 05:00:00,L3,10.119,29
2026-05-30 06:00:00,L3,10.032,29
2026-05-30 07:00:00,L3,10.093,29
2026-05-30 08:00:00,L3,10.196,29
2026-05-30 09:00:00,L3,9.891,29
2026-05-30 10:00:00,L3,10.059,29
2026-05-30 11:00:00,L3,9.775,29
2026-05-30 12:00:00,L3,10.101,29
2026-05-30 13:00:00,L3,10.121,29
2026-05-30 14:00:00,L3,9.893,29
2026-05-30 15:00:00,L3,10.155,29
2026-05-30 16:00:00,L3,9.95,29
2026-05-30 17:00:00,L3,9.754,29
2026-05-30 18:00:00,L3,10.095,29
2026-05-30 19:00:00,L3,10.08,29
2026-05-30 20:00:00,L3,9.937,29
2026-05-30 21:00:00,L3,9.76,29
2026-05-30 22:00:00,L3,10.195,29
2026-05-30 23:00:00,L3,9.657,29
