wafer_id,station,chamber,recipe,process_time_min,waiting_time_min,start_timestamp
W224,implant,I1,R401,14.8,20.43,2026-06-01 09:38:48.137024085
W224,final_test,T1,R501,12.28,20.33,2026-06-01 10:14:01.960030870
W225,litho,C1,R102,12.51,0.0,2026-06-01 08:00:00.000000000
W225,etch,E2,R201,10.04,26.93,2026-06-01 08:12:30.313825278
W225,deposition,D2,R302,6.99,40.87,2026-06-01 08:49:28.524297100
W225,implant,I2,R401,12.97,42.18,2026-06-01 09:37:19.986523795
W225,final_test,T1,R501,11.0,43.08,2026-06-01 10:32:28.873957504
W226,litho,C3,R102,14.86,0.0,2026-06-01 08:00:00.000000000
W226,etch,E1,R201,7.88,30.28,2026-06-01 08:14:51.790172739
W226,deposition,D2,R302,6.88,33.79,2026-06-01 08:53:01.316066431
W226,implant,I1,R401,14.11,38.23,2026-06-01 09:33:41.105385835
W226,final_test,T1,R501,7.63,36.01,2026-06-01 10:26:01.826101551
W227,litho,C1,R101,5.71,0.0,2026-06-01 08:00:00.000000000
W227,etch,E1,R201,9.78,58.63,2026-06-01 08:05:42.724419574
W227,deposition,D2,R301,9.24,27.49,2026-06-01 09:14:07.424266470
W227,implant,I2,R401,6.51,54.33,2026-06-01 09:50:51.126135158
W227,final_test,T1,R501,14.32,58.36,2026-06-01 10:51:42.066435847
W228,litho,C1,R101,8.52,0.0,2026-06-01 08:00:00.000000000
W228,etch,E1,R201,6.63,33.85,2026-06-01 08:08:31.434297697
W228,deposition,D2,R301,6.68,28.85,2026-06-01 08:49:00.402753963
W228,implant,I2,R401,5.5,17.32,2026-06-01 09:24:32.288824422
W228,final_test,T1,R501,5.44,37.16,2026-06-01 09:47:21.338748832
W229,litho,C1,R101,13.46,0.0,2026-06-01 08:00:00.000000000
W229,etch,E2,R201,8.93,36.2,2026-06-01 08:13:27.604151756
W229,deposition,D1,R301,6.76,58.16,2026-06-01 08:58:35.154102742
W229,implant,I1,R401,6.65,53.08,2026-06-01 10:03:30.621743210
W229,final_test,T1,R501,14.95,23.15,2026-06-01 11:03:14.363086983
W230,litho,C1,R102,5.53,0.0,2026-06-01 08:00:00.000000000
W230,etch,E1,R201,8.06,49.94,2026-06-01 08:05:31.956182989
W230,deposition,D2,R301,11.74,49.24,2026-06-01 09:03:32.017263027
W230,implant,I1,R401,7.2,56.87,2026-06-01 10:04:31.129198279
W230,final_test,T1,R501,6.81,24.68,2026-06-01 11:08:35.448303883
W231,litho,C2,R102,5.3,0.0,2026-06-01 08:00:00.000000000
W231,etch,E2,R201,5.18,57.99,2026-06-01 08:05:18.082432863
W231,deposition,D2,R302,5.33,23.0,2026-06-01 09:08:28.257943536
W231,implant,I2,R401,11.97,35.18,2026-06-01 09:36:48.108677461
W231,final_test,T1,R501,12.02,47.18,2026-06-01 10:23:56.953887849
W232,litho,C2,R102,11.71,0.0,2026-06-01 08:00:00.000000000
W232,etch,E2,R201,6.31,36.31,2026-06-01 08:11:42.863084125
W232,deposition,D2,R302,12.72,28.69,2026-06-01 08:54:19.985479137
W232,implant,I2,R401,11.3,53.71,2026-06-01 09:35:44.681851811
W232,final_test,T1,R501,7.41,35.77,2026-06-01 10:40:44.985388810
W233,litho,C3,R102,5.93,0.0,2026-06-01 08:00:00.000000000
W233,etch,E1,R201,11.84,10.75,2026-06-01 08:05:55.904444672
W233,deposition,D1,R302,14.88,45.55,2026-06-01 08:28:31.686149603
W233,implant,I2,R401,11.72,19.94,2026-06-01 09:28:57.464646894
W233,final_test,T1,R501,14.67,27.84,2026-06-01 10:00:36.767481587
W234,litho,C2,R101,13.47,0.0,2026-06-01 08:00:00.000000000
W234,etch,E2,R201,11.26,13.46,2026-06-01 08:13:28.235564087
W234,deposition,D1,R301,8.44,19.39,2026-06-01 08:38:11.584847531
W234,implant,I2,R401,11.4,38.53,2026-06-01 09:06:01.305169492
W234,final_test,T1,R501,12.14,46.71,2026-06-01 09:55:56.661777857
W235,litho,C3,R101,7.32,0.0,2026-06-01 08:00:00.000000000
W235,etch,E2,R201,11.19,47.89,2026-06-01 08:07:19.459603896
W235,deposition,D2,R302,14.13,40.85,2026-06-01 09:06:24.504497605
W235,implant,I2,R401,8.31,26.23,2026-06-01 10:01:23.176758515
W235,final_test,T1,R501,6.03,13.02,2026-06-01 10:35:55.676139205
W236,litho,C3,R102,14.52,0.0,2026-06-01 08:00:00.000000000
W236,etch,E1,R201,10.27,41.54,2026-06-01 08:14:31.430564468
W236,deposition,D1,R301,14.72,55.38,2026-06-01 09:06:20.019034473
W236,implant,I2,R401,5.02,41.1,2026-06-01 10:16:26.056855988
W236,final_test,T1,R501,6.78,26.93,2026-06-01 11:02:33.095604671
W237,litho,C2,R101,12.92,0.0,2026-06-01 08:00:00.000000000
W237,etch,E1,R201,5.85,47.3,2026-06-01 08:12:55.116184938
W237,deposition,D1,R302,7.49,21.91,2026-06-01 09:06:04.088975335
W237,implant,I2,R401,14.23,18.1,2026-06-01 09:35:28.345559325
W237,final_test,T1,R501,7.1,10.44,2026-06-01 10:07:48.672796472
W238,litho,C1,R101,7.64,0.0,2026-06-01 08:00:00.000000000
W238,etch,E1,R201,14.56,15.71,2026-06-01 08:07:38.198123981
W238,deposition,D2,R301,13.44,36.15,2026-06-01 08:37:54.589442445
W238,implant,I1,R401,11.62,14.45,2026-06-01 09:27:29.914483735
W238,final_test,T1,R501,8.27,23.1,2026-06-01 09:53:34.284285530
W239,litho,C1,R102,9.4,0.0,2026-06-01 08:00:00.000000000
W239,etch,E1,R201,13.39,28.21,2026-06-01 08:09:23.751679616
W239,deposition,D1,R301,7.78,41.46,2026-06-01 08:50:59.760815176
W239,implant,I1,R401,9.51,16.99,2026-06-01 09:40:14.105295420
W239,final_test,T1,R501,9.09,28.3,2026-06-01 10:06:44.657351767
W240,litho,C2,R102,10.38,0.0,2026-06-01 08:00:00.000000000
W240,etch,E1,R201,10.64,43.01,2026-06-01 08:10:22.968127816
W240,deposition,D1,R301,12.93,37.12,2026-06-01 09:04:01.857994618
W240,implant,I1,R401,10.68,55.15,2026-06-01 09:54:04.724393387
W240,final_test,T1,R501,5.58,16.75,2026-06-01 10:59:54.674375739
W241,litho,C1,R102,13.91,0.0,2026-06-01 08:00:00.000000000
W241,etch,E2,R201,12.64,23.44,2026-06-01 08:13:54.498471022
W241,deposition,D1,R301,7.34,44.81,2026-06-01 08:49:59.218998204
W241,implant,I2,R401,8.83,46.63,2026-06-01 09:42:08.729502170
W241,final_test,T1,R501,10.8,48.77,2026-06-01 10:37:35.992510632
W242,litho,C1,R101,9.19,0.0,2026-06-01 08:00:00.000000000
W242,etch,E2,R201,7.54,17.25,2026-06-01 08:09:11.654795115
W242,deposition,D1,R301,10.43,39.04,2026-06-01 08:33:58.973424202
W242,implant,I1,R401,14.24,39.4,2026-06-01 09:23:26.719505982
W242,final_test,T1,R501,7.51,27.61,2026-06-01 10:17:05.191984227
W243,litho,C1,R101,14.34,0.0,2026-06-01 08:00:00.000000000
W243,etch,E1,R201,9.97,18.42,2026-06-01 08:14:20.349856230
W243,deposition,D2,R302,11.69,49.03,2026-06-01 08:42:43.714886410
W243,implant,I2,R401,7.53,56.68,2026-06-01 09:43:26.887001624
W243,final_test,T1,R501,6.14,10.62,2026-06-01 10:47:39.886020677
W244,litho,C1,R101,10.31,0.0,2026-06-01 08:00:00.000000000
W244,etch,E2,R201,12.05,15.77,2026-06-01 08:10:18.793998528
W244,deposition,D2,R301,12.93,22.61,2026-06-01 08:38:08.151403985
W244,implant,I1,R401,5.88,43.21,2026-06-01 09:13:41.059907305
W244,final_test,T1,R501,10.22,52.98,2026-06-01 10:02:46.515031635
W245,litho,C1,R101,11.31,0.0,2026-06-01 08:00:00.000000000
W245,etch,E1,R201,9.02,16.69,2026-06-01 08:11:18.405117179
W245,deposition,D2,R302,6.05,49.37,2026-06-01 08:37:00.627916701
W245,implant,I2,R401,8.29,44.76,2026-06-01 09:32:26.149832624
W245,final_test,T1,R501,12.02,22.26,2026-06-01 10:25:29.069603116
W246,litho,C1,R101,12.47,0.0,2026-06-01 08:00:00.000000000
W246,etch,E2,R201,12.62,32.87,2026-06-01 08:12:28.046867441
W246,deposition,D2,R302,5.76,45.5,2026-06-01 08:57:57.710208978
W246,implant,I2,R401,11.08,18.0,2026-06-01 09:49:13.521588605
W246,final_test,T1,R501,6.83,37.74,2026-06-01 10:18:18.385998415
W247,litho,C3,R102,14.24,0.0,2026-06-01 08:00:00.000000000
W247,etch,E2,R201,11.98,40.42,2026-06-01 08:14:14.195999750
W247,deposition,D1,R302,13.03,35.87,2026-06-01 09:06:37.943033784
W247,implant,I2,R401,14.57,30.86,2026-06-01 09:55:31.897073921
W247,final_test,T1,R501,9.75,38.1,2026-06-01 10:40:57.778755699
W248,litho,C2,R101,13.36,0.0,2026-06-01 08:00:00.000000000
W248,etch,E2,R201,11.06,38.22,2026-06-01 08:13:21.612791288
W248,deposition,D1,R301,10.15,28.89,2026-06-01 09:02:38.221443925
W248,implant,I1,R401,11.77,29.29,2026-06-01 09:41:40.436185036
W248,final_test,T1,R501,10.54,58.21,2026-06-01 10:22:44.254069426
W249,litho,C3,R102,14.67,0.0,2026-06-01 08:00:00.000000000
W249,etch,E2,R201,5.12,32.86,2026-06-01 08:14:39.968658102
W249,deposition,D1,R301,7.51,32.48,2026-06-01 08:52:38.974642223
W249,implant,I1,R401,9.09,54.11,2026-06-01 09:32:38.592340629
W249,final_test,T1,R501,10.82,20.69,2026-06-01 10:35:50.709752668
W250,litho,C3,R101,13.41,0.0,2026-06-01 08:00:00.000000000
W250,etch,E1,R201,11.53,31.06,2026-06-01 08:13:24.614855422
W250,deposition,D2,R301,5.83,20.07,2026-06-01 08:55:59.522052147
W250,implant,I2,R401,10.13,14.16,2026-06-01 09:21:53.804118401
W250,final_test,T1,R501,14.24,38.13,2026-06-01 09:46:11.345865010
W251,litho,C2,R102,11.13,0.0,2026-06-01 08:00:00.000000000
W251,etch,E2,R201,13.74,14.1,2026-06-01 08:11:07.528289009
W251,deposition,D2,R301,14.06,53.99,2026-06-01 08:38:57.834119269
W251,implant,I2,R401,13.73,50.4,2026-06-01 09:47:01.270365828
W251,final_test,T1,R501,10.1,41.5,2026-06-01 10:51:09.136296281
W252,litho,C2,R101,13.0,0.0,2026-06-01 08:00:00.000000000
W252,etch,E2,R201,14.67,54.81,2026-06-01 08:13:00.098463211
W252,deposition,D2,R302,5.0,53.08,2026-06-01 09:22:28.897887983
W252,implant,I2,R401,10.05,24.82,2026-06-01 10:20:33.795590809
W252,final_test,T1,R501,13.18,40.73,2026-06-01 10:55:26.101450753
W253,litho,C3,R101,5.43,0.0,2026-06-01 08:00:00.000000000
W253,etch,E2,R201,8.85,24.06,2026-06-01 08:05:25.812478951
W253,deposition,D1,R301,9.56,45.13,2026-06-01 08:38:20.795947057
W253,implant,I2,R401,12.45,53.0,2026-06-01 09:33:02.116869199
W253,final_test,T1,R501,5.38,26.66,2026-06-01 10:38:28.783463060
W254,litho,C2,R101,14.96,0.0,2026-06-01 08:00:00.000000000
W254,etch,E1,R201,6.81,44.04,2026-06-01 08:14:57.480667257
W254,deposition,D1,R302,14.21,46.41,2026-06-01 09:05:48.821264187
W254,implant,I1,R401,14.05,54.67,2026-06-01 10:06:26.427231199
W254,final_test,T1,R501,11.0,17.25,2026-06-01 11:15:09.610839780
W255,litho,C2,R101,7.18,0.0,2026-06-01 08:00:00.000000000
W255,etch,E1,R201,8.55,46.83,2026-06-01 08:07:10.854337369
W255,deposition,D1,R301,5.49,10.86,2026-06-01 09:02:33.563042832
W255,implant,I2,R401,9.78,20.89,2026-06-01 09:18:54.305045332
W255,final_test,T1,R501,6.14,32.17,2026-06-01 09:49:34.515276029
W256,litho,C1,R102,7.13,0.0,2026-06-01 08:00:00.000000000
W256,etch,E1,R201,7.9,18.0,2026-06-01 08:07:07.761864437
W256,deposition,D2,R302,9.77,35.09,2026-06-01 08:33:01.681212552
W256,implant,I1,R401,10.19,58.22,2026-06-01 09:17:53.417790921
W256,final_test,T1,R501,14.8,49.65,2026-06-01 10:26:18.212059997
W257,litho,C2,R101,11.1,0.0,2026-06-01 08:00:00.000000000
W257,etch,E2,R201,14.55,47.36,2026-06-01 08:11:05.998167632
W257,deposition,D2,R302,5.97,27.53,2026-06-01 09:13:00.415297999
W257,implant,I1,R401,13.23,46.29,2026-06-01 09:46:30.900554809
W257,final_test,T1,R501,6.06,49.01,2026-06-01 10:46:02.008226097
W258,litho,C3,R101,5.09,0.0,2026-06-01 08:00:00.000000000
W258,etch,E1,R201,13.9,30.28,2026-06-01 08:05:05.250314236
W258,deposition,D1,R302,13.98,59.83,2026-06-01 08:49:16.241579745
W258,implant,I1,R401,9.85,38.05,2026-06-01 10:03:05.063998800
W258,final_test,T1,R501,8.28,21.58,2026-06-01 10:50:58.838757369
W259,litho,C3,R101,5.15,0.0,2026-06-01 08:00:00.000000000
W259,etch,E2,R201,14.64,50.12,2026-06-01 08:05:08.870423620
W259,deposition,D1,R301,11.37,23.56,2026-06-01 09:09:54.436793163
W259,implant,I1,R401,5.59,14.16,2026-06-01 09:44:50.471553728
W259,final_test,T1,R501,5.92,17.2,2026-06-01 10:04:35.172360569
W260,litho,C3,R101,7.13,0.0,2026-06-01 08:00:00.000000000
W260,etch,E2,R201,11.91,32.55,2026-06-01 08:07:07.823732955
W260,deposition,D2,R302,6.91,12.89,2026-06-01 08:51:35.622680765
W260,implant,I2,R401,6.92,24.45,2026-06-01 09:11:23.837658267
W260,final_test,T1,R501,14.56,30.55,2026-06-01 09:42:46.403260634
W261,litho,C1,R102,11.72,0.0,2026-06-01 08:00:00.000000000
W261,etch,E1,R201,7.68,53.71,2026-06-01 08:11:43.076078595
W261,deposition,D1,R301,5.45,41.86,2026-06-01 09:13:06.943082870
W261,implant,I1,R401,9.18,54.11,2026-06-01 10:00:25.569522075
W261,final_test,T1,R501,12.82,28.43,2026-06-01 11:03:42.809031532
W262,litho,C1,R102,10.93,0.0,2026-06-01 08:00:00.000000000
W262,etch,E2,R201,6.25,31.15,2026-06-01 08:10:55.707058162
W262,deposition,D2,R302,8.53,52.83,2026-06-01 08:48:20.164244617
W262,implant,I1,R401,5.85,57.03,2026-06-01 09:49:41.481521623
W262,final_test,T1,R501,10.81,31.59,2026-06-01 10:52:34.360849153
W263,litho,C2,R102,9.56,0.0,2026-06-01 08:00:00.000000000
W263,etch,E1,R201,7.36,42.69,2026-06-01 08:09:33.416933934
W263,deposition,D2,R302,5.21,31.38,2026-06-01 08:59:36.656121167
W263,implant,I2,R401,8.84,16.66,2026-06-01 09:36:11.557217776
W263,final_test,T1,R501,5.91,20.47,2026-06-01 10:01:41.238289948
W264,litho,C2,R102,7.99,0.0,2026-06-01 08:00:00.000000000
W264,etch,E1,R201,10.18,55.81,2026-06-01 08:07:59.486161115
W264,deposition,D1,R302,6.5,21.26,2026-06-01 09:13:58.726097405
W264,implant,I2,R401,12.06,54.23,2026-06-01 09:41:44.625203447
W264,final_test,T1,R501,6.95,39.43,2026-06-01 10:48:02.080830038
W265,litho,C1,R102,12.87,0.0,2026-06-01 08:00:00.000000000
W265,etch,E2,R201,10.48,19.52,2026-06-01 08:12:52.475941748
W265,deposition,D2,R301,9.68,27.35,2026-06-01 08:42:52.444841065
W265,implant,I1,R401,11.61,27.52,2026-06-01 09:19:54.190300630
W265,final_test,T1,R501,6.03,48.81,2026-06-01 09:59:01.943841198
W266,litho,C3,R102,9.07,0.0,2026-06-01 08:00:00.000000000
W266,etch,E1,R201,5.82,51.3,2026-06-01 08:09:04.376598850
W266,deposition,D2,R302,13.35,57.17,2026-06-01 09:06:11.516513956
W266,implant,I1,R401,8.86,22.89,2026-06-01 10:16:42.757558301
W266,final_test,T1,R501,13.54,58.14,2026-06-01 10:48:27.376646032
W267,litho,C1,R101,12.73,0.0,2026-06-01 08:00:00.000000000
W267,etch,E1,R201,7.12,13.15,2026-06-01 08:12:43.513653244
W267,deposition,D2,R301,14.27,20.5,2026-06-01 08:32:59.449666440
W267,implant,I2,R401,9.09,27.26,2026-06-01 09:07:45.495414519
W267,final_test,T1,R501,13.54,43.5,2026-06-01 09:44:06.177993174
W268,litho,C3,R102,5.13,0.0,2026-06-01 08:00:00.000000000
W268,etch,E2,R201,9.65,11.87,2026-06-01 08:05:07.963623933
W268,deposition,D1,R302,5.85,24.85,2026-06-01 08:26:39.414448306
W268,implant,I2,R401,14.33,34.68,2026-06-01 08:57:21.160115668
W268,final_test,T1,R501,11.11,20.57,2026-06-01 09:46:21.589728642
W269,litho,C3,R102,14.23,0.0,2026-06-01 08:00:00.000000000
W269,etch,E1,R201,6.83,52.3,2026-06-01 08:14:13.642194507
W269,deposition,D1,R302,7.17,43.42,2026-06-01 09:13:21.449409351
W269,implant,I2,R401,7.8,19.35,2026-06-01 10:03:57.128027882
W269,final_test,T1,R501,7.26,18.43,2026-06-01 10:31:06.646318966
W270,litho,C1,R102,12.86,0.0,2026-06-01 08:00:00.000000000
W270,etch,E1,R201,13.98,33.78,2026-06-01 08:12:51.506998102
W270,deposition,D2,R302,6.68,30.02,2026-06-01 09:00:36.949323323
W270,implant,I2,R401,12.35,55.88,2026-06-01 09:37:18.753916822
W270,final_test,T1,R501,10.8,23.63,2026-06-01 10:45:32.639989993
W271,litho,C3,R101,9.69,0.0,2026-06-01 08:00:00.000000000
W271,etch,E2,R201,13.63,29.7,2026-06-01 08:09:41.110786468
W271,deposition,D1,R301,5.33,17.34,2026-06-01 08:53:01.266926025
W271,implant,I2,R401,12.2,19.5,2026-06-01 09:15:41.790934847
W271,final_test,T1,R501,9.23,39.13,2026-06-01 09:47:24.244831321
W272,litho,C3,R102,9.97,0.0,2026-06-01 08:00:00.000000000
W272,etch,E1,R201,12.19,39.93,2026-06-01 08:09:58.434930189
W272,deposition,D1,R302,8.82,50.23,2026-06-01 09:02:05.853754799
W272,implant,I1,R401,7.2,12.38,2026-06-01 10:01:08.708450319
W272,final_test,T1,R501,7.72,35.2,2026-06-01 10:20:43.689510110
W273,litho,C3,R102,12.92,0.0,2026-06-01 08:00:00.000000000
W273,etch,E2,R201,10.32,29.95,2026-06-01 08:12:55.070881965
W273,deposition,D1,R302,11.86,25.09,2026-06-01 08:53:10.837677288
W273,implant,I1,R401,7.65,49.01,2026-06-01 09:30:07.334433256
W273,final_test,T1,R501,13.16,53.77,2026-06-01 10:26:47.285261712
W274,litho,C2,R102,7.54,0.0,2026-06-01 08:00:00.000000000
W274,etch,E1,R201,7.72,53.18,2026-06-01 08:07:32.507665550
W274,deposition,D2,R301,5.01,56.24,2026-06-01 09:08:26.766777183
W274,implant,I1,R401,11.45,26.31,2026-06-01 10:09:41.908355979
W274,final_test,T1,R501,6.94,26.14,2026-06-01 10:47:27.486920878
W275,litho,C1,R102,6.88,0.0,2026-06-01 08:00:00.000000000
W275,etch,E2,R201,10.53,12.51,2026-06-01 08:06:52.852704760
W275,deposition,D1,R301,9.7,19.12,2026-06-01 08:29:54.932444424
W275,implant,I2,R401,9.41,34.17,2026-06-01 08:58:43.935707529
W275,final_test,T1,R501,7.59,51.64,2026-06-01 09:42:18.698056141
W276,litho,C1,R102,9.77,0.0,2026-06-01 08:00:00.000000000
W276,etch,E1,R201,7.36,32.64,2026-06-01 08:09:45.938457441
W276,deposition,D2,R301,8.82,52.6,2026-06-01 08:49:45.615784169
W276,implant,I1,R401,10.52,39.26,2026-06-01 09:51:11.293333431
W276,final_test,T1,R501,15.0,35.42,2026-06-01 10:40:58.159367447
W277,litho,C2,R101,10.68,0.0,2026-06-01 08:00:00.000000000
W277,etch,E2,R201,8.7,45.09,2026-06-01 08:10:40.927441943
W277,deposition,D2,R302,11.35,58.43,2026-06-01 09:04:28.418440336
W277,implant,I1,R401,5.68,32.98,2026-06-01 10:14:15.492630529
W277,final_test,T1,R501,13.12,49.82,2026-06-01 10:52:55.235602763
W278,litho,C1,R102,10.2,0.0,2026-06-01 08:00:00.000000000
W278,etch,E1,R201,8.62,44.36,2026-06-01 08:10:12.235553368
W278,deposition,D1,R302,10.84,11.29,2026-06-01 09:03:11.000311123
W278,implant,I1,R401,14.35,44.62,2026-06-01 09:25:18.775861516
W278,final_test,T1,R501,13.29,33.11,2026-06-01 10:24:17.188582802
W279,litho,C2,R102,7.15,0.0,2026-06-01 08:00:00.000000000
W279,etch,E2,R201,13.94,27.67,2026-06-01 08:07:09.127367859
W279,deposition,D1,R301,7.18,10.29,2026-06-01 08:48:45.782793460
W279,implant,I1,R401,12.6,29.31,2026-06-01 09:06:13.660811107
W279,final_test,T1,R501,11.32,44.4,2026-06-01 09:48:08.165854030
W280,litho,C3,R101,7.07,0.0,2026-06-01 08:00:00.000000000
W280,etch,E1,R201,10.11,25.23,2026-06-01 08:07:04.381551217
W280,deposition,D1,R302,7.43,54.23,2026-06-01 08:42:24.915293797
W280,implant,I2,R401,13.95,47.16,2026-06-01 09:44:04.432025898
W280,final_test,T1,R501,13.3,31.32,2026-06-01 10:45:11.459238775
W281,litho,C3,R102,11.54,0.0,2026-06-01 08:00:00.000000000
W281,etch,E2,R201,8.36,18.33,2026-06-01 08:11:32.232738677
W281,deposition,D2,R302,8.5,12.55,2026-06-01 08:38:14.023657242
W281,implant,I1,R401,6.96,16.34,2026-06-01 08:59:17.325919115
W281,final_test,T1,R501,13.8,36.62,2026-06-01 09:22:34.990797606
W282,litho,C1,R101,7.66,0.0,2026-06-01 08:00:00.000000000
W282,etch,E1,R201,5.43,48.2,2026-06-01 08:07:39.420499411
W282,deposition,D2,R302,7.82,39.53,2026-06-01 09:01:17.250511952
W282,implant,I1,R401,13.57,30.13,2026-06-01 09:48:38.521178339
W282,final_test,T1,R501,11.82,31.91,2026-06-01 10:32:20.261553071
W283,litho,C2,R102,10.59,0.0,2026-06-01 08:00:00.000000000
W283,etch,E2,R201,11.71,35.91,2026-06-01 08:10:35.534523513
W283,deposition,D2,R302,7.37,25.7,2026-06-01 08:58:12.315881079
W283,implant,I1,R401,12.5,20.68,2026-06-01 09:31:16.365629116
W283,final_test,T1,R501,12.1,37.08,2026-06-01 10:04:26.649549487
W284,litho,C3,R101,7.22,0.0,2026-06-01 08:00:00.000000000
W284,etch,E1,R201,8.55,51.56,2026-06-01 08:07:13.392975776
W284,deposition,D2,R302,5.58,58.92,2026-06-01 09:07:20.227094093
W284,implant,I2,R401,9.29,41.45,2026-06-01 10:11:50.540892971
W284,final_test,T1,R501,6.31,35.23,2026-06-01 11:02:35.360274193
W285,litho,C3,R101,7.98,0.0,2026-06-01 08:00:00.000000000
W285,etch,E1,R201,8.58,44.25,2026-06-01 08:07:59.011843690
W285,deposition,D2,R302,10.7,33.78,2026-06-01 09:00:48.589252531
W285,implant,I2,R401,9.09,54.99,2026-06-01 09:45:17.785500729
W285,final_test,T1,R501,8.87,14.94,2026-06-01 10:49:22.692477088
W286,litho,C2,R102,11.79,0.0,2026-06-01 08:00:00.000000000
W286,etch,E1,R201,12.53,49.21,2026-06-01 08:11:47.458789066
W286,deposition,D1,R301,8.23,13.2,2026-06-01 09:13:31.659062931
W286,implant,I1,R401,9.9,45.07,2026-06-01 09:34:57.032325902
W286,final_test,T1,R501,8.06,47.98,2026-06-01 10:29:54.997219312
W287,litho,C1,R102,10.27,0.0,2026-06-01 08:00:00.000000000
W287,etch,E1,R201,6.19,59.2,2026-06-01 08:10:16.268798667
W287,deposition,D1,R302,14.93,53.56,2026-06-01 09:15:39.722295031
W287,implant,I1,R401,6.54,34.64,2026-06-01 10:24:09.576806610
W287,final_test,T1,R501,6.18,57.94,2026-06-01 11:05:20.742780724
W288,litho,C2,R101,9.61,0.0,2026-06-01 08:00:00.000000000
W288,etch,E1,R201,10.9,59.36,2026-06-01 08:09:36.783405139
W288,deposition,D1,R301,12.47,46.8,2026-06-01 09:19:52.070769567
W288,implant,I2,R401,9.12,55.51,2026-06-01 10:19:07.884733596
W288,final_test,T1,R501,6.97,49.29,2026-06-01 11:23:45.935242843
W289,litho,C1,R102,5.2,0.0,2026-06-01 08:00:00.000000000
W289,etch,E1,R201,7.2,31.89,2026-06-01 08:05:11.998093673
W289,deposition,D1,R302,12.76,49.62,2026-06-01 08:44:17.060135335
W289,implant,I2,R401,8.44,47.45,2026-06-01 09:46:39.943766766
W289,final_test,T1,R501,10.34,36.83,2026-06-01 10:42:33.372050051
W290,litho,C2,R102,12.74,0.0,2026-06-01 08:00:00.000000000
W290,etch,E1,R201,8.04,27.2,2026-06-01 08:12:44.467135859
W290,deposition,D1,R302,11.78,34.07,2026-06-01 08:47:59.012122107
W290,implant,I1,R401,8.57,39.68,2026-06-01 09:33:49.796965525
W290,final_test,T1,R501,11.92,43.53,2026-06-01 10:22:04.991612240
W291,litho,C1,R102,9.61,0.0,2026-06-01 08:00:00.000000000
W291,etch,E2,R201,10.4,51.09,2026-06-01 08:09:36.771208290
W291,deposition,D1,R302,14.61,43.83,2026-06-01 09:11:06.663848824
W291,implant,I2,R401,13.22,25.05,2026-06-01 10:09:33.471791261
W291,final_test,T1,R501,13.52,19.79,2026-06-01 10:47:49.888688063
W292,litho,C1,R102,10.62,0.0,2026-06-01 08:00:00.000000000
W292,etch,E2,R201,6.37,32.06,2026-06-01 08:10:37.405370479
W292,deposition,D1,R302,10.2,18.6,2026-06-01 08:49:03.073400603
W292,implant,I1,R401,8.77,56.83,2026-06-01 09:17:51.242264634
W292,final_test,T1,R501,6.72,11.61,2026-06-01 10:23:27.399569384
W293,litho,C2,R102,10.49,0.0,2026-06-01 08:00:00.000000000
W293,etch,E2,R201,11.16,14.75,2026-06-01 08:10:29.669496916
W293,deposition,D1,R302,11.57,25.51,2026-06-01 08:36:24.426480718
W293,implant,I1,R401,11.15,26.89,2026-06-01 09:13:29.471596330
W293,final_test,T1,R501,13.83,59.85,2026-06-01 09:51:32.282813735
W294,litho,C3,R101,13.58,0.0,2026-06-01 08:00:00.000000000
W294,etch,E1,R201,13.08,25.14,2026-06-01 08:13:34.795113197
W294,deposition,D2,R301,14.55,44.57,2026-06-01 08:51:48.353291396
W294,implant,I2,R401,9.75,25.8,2026-06-01 09:50:55.758059252
W294,final_test,T1,R501,7.21,33.78,2026-06-01 10:26:28.647569797
W295,litho,C1,R102,14.89,0.0,2026-06-01 08:00:00.000000000
W295,etch,E1,R201,5.86,46.75,2026-06-01 08:14:53.507079877
W295,deposition,D2,R301,11.22,33.92,2026-06-01 09:07:29.827929453
W295,implant,I1,R401,10.32,59.1,2026-06-01 09:52:38.452828252
W295,final_test,T1,R501,12.54,44.91,2026-06-01 11:02:03.282529365
W296,litho,C2,R102,12.21,0.0,2026-06-01 08:00:00.000000000
W296,etch,E1,R201,14.7,19.08,2026-06-01 08:12:12.824216952
W296,deposition,D1,R301,7.86,14.55,2026-06-01 08:45:59.510658942
W296,implant,I2,R401,5.44,18.51,2026-06-01 09:08:24.163573781
W296,final_test,T1,R501,5.65,44.62,2026-06-01 09:32:21.351725431
W297,litho,C3,R102,14.07,0.0,2026-06-01 08:00:00.000000000
W297,etch,E2,R201,6.03,59.06,2026-06-01 08:14:04.199237388
W297,deposition,D1,R301,6.97,57.47,2026-06-01 09:19:09.671516882
W297,implant,I1,R401,8.69,23.36,2026-06-01 10:23:36.178748249
W297,final_test,T1,R501,12.87,58.85,2026-06-01 10:55:39.057927378
W298,litho,C3,R101,9.41,0.0,2026-06-01 08:00:00.000000000
W298,etch,E2,R201,5.14,31.88,2026-06-01 08:09:24.626927119
W298,deposition,D2,R301,5.27,29.59,2026-06-01 08:46:25.925444834
W298,implant,I1,R401,10.08,34.9,2026-06-01 09:21:17.680842453
W298,final_test,T1,R501,9.24,40.27,2026-06-01 10:06:16.388595221
W299,litho,C2,R101,12.52,0.0,2026-06-01 08:00:00.000000000
