order_id,region,product_type,price,promotion,noise_index,sales_amount
2005,C,X,32.53,0,44.89,45.94
2006,A,Y,91.24,0,40.13,109.58
2007,A,Y,82.48,0,51.18,112.4
2008,A,Y,95.85,0,53.42,115.44
2009,C,Y,86.5,0,61.15,116.84
2010,B,X,36.48,1,25.41,61.58
2011,B,X,32.94,0,46.04,53.86
2012,B,X,34.56,0,53.42,51.55
2013,C,X,28.72,0,44.69,44.6
2014,B,X,28.72,0,49.96,52.83
2015,B,Y,93.35,0,51.66,121.48
2016,B,X,26.15,1,52.52,71.51
2017,B,X,31.45,1,60.04,56.89
2018,B,X,36.75,1,46.81,60.3
2019,C,X,27.6,0,34.78,51.09
2020,A,Y,95.55,1,49.39,107.72
2021,A,Y,92.14,0,36.44,112.47
2022,B,X,25.41,0,31.45,50.77
2023,B,X,33.65,0,59.32,56.48
2024,C,X,35.28,0,47.68,53.28
2025,B,X,24.44,0,44.86,64.82
2026,C,X,35.5,0,63.34,43.8
2027,B,X,43.07,1,52.27,46.03
2028,B,X,40.73,0,54.57,46.98
2029,C,X,28.62,1,51.2,65.46
2030,C,Y,112.36,0,47.34,102.11
2031,A,Y,95.53,0,61.23,108.61
2032,C,X,25.45,0,50.22,48.23
2033,B,X,41.96,0,47.98,34.37
2034,B,X,29.06,1,43.93,64.11
2035,A,Y,88.89,0,58.84,111.6
2036,A,Y,89.97,0,35.8,122.46
2037,A,Y,99.73,1,53.1,107.46
2038,B,X,28.77,0,49.7,59.66
2039,A,Y,107.0,1,52.15,94.15
2040,C,Y,109.33,0,43.64,111.41
2041,A,Y,94.28,1,44.86,109.2
2042,B,Y,77.66,0,57.31,133.61
2043,A,X,27.08,0,54.25,43.72
2044,C,X,29.97,0,44.46,45.26
2045,B,X,36.71,0,47.85,56.37
2046,C,X,28.85,0,71.03,43.81
2047,C,X,28.77,0,41.27,55.24
2048,C,X,30.44,0,53.05,44.34
2049,A,Y,102.36,0,47.56,101.9
2050,C,X,40.87,0,54.14,45.34
2051,A,Y,90.05,0,45.08,114.39
2052,C,X,33.8,0,59.34,48.26
2053,B,X,30.6,1,48.87,65.62
2054,A,X,25.18,0,58.69,38.93
2055,C,X,39.06,0,51.86,45.4
2056,B,Y,99.18,0,43.23,125.5
2057,A,Y,93.89,0,49.45,113.08
2058,B,X,27.05,0,38.56,42.69
2059,B,X,31.72,1,71.39,65.28
2060,A,X,25.15,0,53.67,52.85
2061,C,X,28.06,0,54.38,36.48
2062,C,X,36.07,1,45.03,51.77
2063,C,X,32.7,1,52.14,53.58
2064,B,X,26.49,0,33.85,68.27
2065,C,X,28.27,0,43.96,44.83
2066,B,Y,103.3,1,43.31,127.05
2067,C,X,31.76,0,65.2,33.8
2068,C,X,33.18,0,46.5,25.91
2069,A,Y,103.4,0,63.19,111.97
2070,A,Y,99.67,1,36.44,102.5
2071,C,X,35.8,0,60.81,46.34
2072,B,X,22.11,0,45.67,56.04
2073,B,X,26.83,1,67.45,62.08
2074,A,Y,97.23,0,61.55,110.17
2075,B,X,39.17,1,43.9,45.07
2076,A,Y,89.19,0,42.22,117.22
2077,C,X,39.47,0,67.25,35.3
2078,C,X,25.58,1,50.1,63.96
2079,C,X,45.33,0,54.43,31.86
2080,A,Y,95.82,1,65.6,105.2
2081,A,Y,103.81,0,60.56,96.28
2082,C,X,31.65,0,51.33,52.35
2083,C,X,28.84,0,49.52,51.94
2084,A,Y,100.18,0,56.22,98.49
2085,C,X,20.18,0,64.27,51.32
2086,B,Y,101.81,0,57.24,125.34
2087,B,X,34.95,0,42.67,47.79
2088,A,Y,101.68,0,65.65,107.36
2089,B,X,22.99,0,58.92,58.85
2090,A,Y,95.06,1,39.15,120.11
2091,C,X,35.37,0,68.56,42.96
2092,A,Y,96.22,0,30.64,108.66
2093,A,Y,86.12,1,45.64,135.9
2094,B,X,38.53,1,55.08,47.24
2095,A,Y,92.24,1,55.67,131.63
2096,A,Y,97.68,0,64.84,113.43
2097,B,X,36.55,0,47.4,55.92
2098,B,X,34.94,0,66.79,47.71
2099,A,Y,89.2,1,61.93,129.79
2100,A,Y,95.02,0,62.53,109.98
2101,B,X,27.11,0,62.2,48.8
2102,B,X,21.68,1,55.09,74.37
2103,B,X,32.94,1,47.58,52.46
2104,C,X,31.16,0,52.32,49.63
2105,B,X,20.41,0,48.88,75.73
2106,C,X,33.04,0,58.88,40.26
2107,B,Y,99.52,0,57.38,133.36
2108,C,X,33.03,0,57.66,34.65
2109,B,X,28.26,0,35.26,53.04
2110,B,X,32.08,0,54.28,50.16
2111,B,Y,86.38,0,70.69,127.0
2112,C,X,32.25,0,47.24,38.58
2113,C,X,30.41,0,49.55,50.04
2114,B,X,29.0,0,70.14,57.55
2115,C,X,33.61,0,47.18,50.33
2116,C,Y,91.5,1,49.92,131.58
2117,A,Y,98.37,0,51.73,118.64
2118,A,X,37.41,0,45.62,46.31
2119,B,X,27.77,0,39.21,64.09
2120,B,X,31.8,0,44.76,40.46
2121,C,X,42.97,0,61.97,38.01
2122,A,Y,73.56,0,47.63,122.15
2123,B,X,28.29,1,66.98,67.21
2124,C,X,27.66,0,47.57,51.44
2125,B,X,34.65,1,61.87,51.88
2126,B,X,38.35,0,45.32,48.87
2127,B,X,30.49,0,56.5,61.12
2128,A,Y,95.28,1,52.84,118.87
2129,B,X,33.53,1,64.87,55.79
2130,B,X,39.46,0,36.43,61.09
2131,B,Y,102.08,0,33.87,123.69
2132,A,Y,100.9,1,60.72,103.73
2133,B,Y,89.05,0,42.27,128.98
2134,C,X,28.77,0,47.84,58.65
2135,C,X,27.01,1,43.12,52.84
2136,B,X,22.19,0,55.22,62.29
2137,B,X,26.93,0,75.83,56.83
2138,C,X,21.66,0,48.73,50.7
2139,B,Y,98.08,0,53.72,123.47
2140,A,Y,80.54,0,52.48,112.94
2141,C,X,30.71,0,39.14,42.02
2142,A,Y,92.88,0,38.6,103.27
2143,C,X,36.01,1,52.63,50.63
2144,B,X,25.33,0,47.78,46.69
2145,C,X,36.23,1,56.89,36.79
2146,A,Y,91.67,0,40.72,109.86
2147,B,X,35.03,0,46.77,53.38
2148,C,X,27.89,0,39.29,52.27
2149,B,X,30.95,1,64.37,57.35
2150,A,Y,89.09,1,46.03,128.61
2151,B,X,41.08,0,64.18,43.3
2152,B,X,25.92,0,35.78,41.54
2153,C,Y,79.0,0,57.93,119.37
2154,A,Y,80.03,1,49.51,145.55
2155,B,X,32.03,0,60.25,49.83
2156,C,X,28.79,0,56.42,46.63
2157,C,X,29.57,0,54.47,47.46
2158,C,X,29.41,0,64.56,53.61
2159,B,Y,91.56,0,80.26,136.16
2160,B,Y,94.71,1,35.61,126.08
2161,B,Y,85.4,0,42.19,122.41
2162,A,Y,89.73,0,33.41,111.61
2163,A,Y,90.65,0,31.32,127.56
2164,C,Y,93.63,0,39.24,121.59
2165,C,X,36.99,1,55.51,45.29
2166,B,X,33.94,1,57.39,58.94
2167,B,X,35.62,0,59.69,61.34
2168,A,Y,97.53,1,49.57,107.97
2169,A,Y,103.2,1,47.41,106.99
2170,C,X,26.4,0,53.45,39.57
2171,C,Y,89.76,0,55.12,114.5
2172,C,X,33.24,0,54.43,44.6
2173,B,X,35.49,1,61.38,42.68
2174,B,X,44.23,1,47.96,42.12
2175,C,X,36.42,1,43.61,47.06
2176,C,Y,94.32,0,71.14,113.83
2177,B,Y,91.97,0,47.65,107.94
2178,A,Y,93.07,0,55.35,113.5
2179,A,X,30.22,0,63.04,27.24
2180,B,X,28.93,0,55.68,48.82
2181,C,X,28.62,1,42.65,58.39
2182,C,X,34.66,0,40.88,41.35
2183,B,X,35.12,0,44.61,70.17
2184,C,X,39.65,0,64.7,39.14
2185,B,X,27.39,0,62.65,64.21
2186,A,Y,78.67,0,52.71,111.6
2187,B,X,31.26,0,43.24,49.63
2188,C,X,34.58,0,63.29,53.79
2189,C,X,32.08,1,60.44,58.82
2190,B,X,25.04,0,32.5,47.34
2191,C,X,35.42,0,42.12,52.6
2192,A,Y,81.44,1,55.52,149.92
2193,C,X,34.11,0,38.06,56.31
2194,B,X,34.33,0,57.47,59.21
2195,C,X,30.35,0,26.0,49.78
2196,C,X,22.12,0,57.22,55.66
2197,C,X,28.19,0,58.66,41.61
2198,A,Y,85.93,0,41.32,108.25
2199,B,X,29.98,1,33.46,74.84
2200,C,X,32.07,1,42.37,55.23
2201,B,Y,99.98,0,59.68,131.38
2202,A,Y,79.87,1,57.78,146.68
2203,B,X,27.68,0,54.9,47.56
2204,C,X,36.44,0,46.53,43.57
2205,C,X,32.58,0,36.9,52.9
2206,A,Y,96.79,0,44.57,107.99
2207,B,X,27.69,0,45.14,52.69
2208,B,X,35.1,0,64.43,50.08
2209,C,X,24.03,0,46.48,47.55
2210,A,Y,105.39,0,53.86,115.61
2211,A,X,31.77,0,58.24,41.26
2212,B,X,31.69,1,31.56,69.23
2213,B,X,28.82,1,43.88,60.3
2214,C,X,27.64,0,57.69,29.05
2215,C,X,36.32,0,55.62,44.44
2216,C,X,27.08,0,48.3,60.48
2217,C,X,29.38,0,37.04,57.98
2218,A,Y,88.07,1,53.54,134.29
2219,C,Y,97.45,0,41.08,121.74
2220,B,X,31.33,0,42.06,49.74
2221,C,X,36.55,0,40.2,38.8
2222,A,Y,98.4,0,39.7,112.02
2223,B,X,29.8,0,47.27,54.76
2224,A,Y,101.96,0,40.68,102.59
2225,C,X,29.11,1,43.54,60.84
2226,C,X,20.54,0,59.48,57.09
2227,C,X,30.5,0,45.92,52.29
2228,C,X,26.35,0,26.76,46.33
2229,C,X,35.29,0,75.63,28.88
2230,A,Y,109.0,0,39.5,106.65
2231,B,X,37.64,0,57.53,45.63
2232,C,X,38.12,0,49.27,38.11
2233,A,Y,101.19,0,27.97,115.25
2234,A,X,30.8,0,54.93,40.77
2235,B,X,31.73,1,35.08,62.43
2236,A,Y,104.46,1,43.95,96.93
2237,B,X,30.26,0,50.67,56.05
2238,A,Y,91.01,0,62.22,119.87
2239,A,Y,104.14,1,45.92,104.28
2240,B,X,33.12,0,32.21,54.65
2241,C,X,30.87,1,67.99,64.89
2242,B,X,35.26,1,53.46,62.7
2243,C,X,32.7,0,56.67,43.43
2244,A,X,32.62,0,39.16,35.68
2245,C,X,34.24,1,63.34,42.75
2246,C,X,30.96,1,40.84,61.32
2247,B,X,35.75,1,48.82,54.09
2248,A,Y,97.6,1,47.5,114.58
2249,B,Y,111.74,0,32.47,119.71
2250,C,X,24.29,0,44.51,42.46
2251,C,X,28.35,1,46.48,57.01
2252,A,Y,90.45,1,61.72,128.34
2253,B,Y,105.64,0,48.55,116.71
2254,B,X,31.33,1,59.26,61.4
2255,C,X,25.84,0,53.65,57.93
2256,A,X,37.81,0,42.15,31.13
2257,B,X,34.33,0,62.92,42.0
2258,C,Y,111.67,0,31.6,110.4
2259,B,X,20.6,0,57.53,59.76
2260,A,Y,101.28,1,57.27,102.98
2261,B,X,30.77,1,71.35,75.22
2262,A,Y,84.77,0,52.59,116.56
2263,A,Y,88.34,0,68.88,109.88
2264,B,X,35.41,0,42.75,57.38
2265,C,X,24.07,0,47.41,60.72
2266,B,X,36.16,0,50.53,48.52
2267,A,Y,83.57,0,43.45,115.98
2268,C,X,31.9,0,54.68,50.95
2269,A,Y,95.49,1,39.31,103.52
2270,C,X,27.18,1,26.38,71.1
2271,A,Y,83.12,1,56.98,154.07
2272,B,X,41.97,0,46.09,36.22
2273,B,X,32.67,0,44.26,46.97
2274,C,Y,84.36,0,41.99,124.89
2275,B,X,21.68,1,53.13,74.65
2276,A,Y,92.07,1,69.21,133.42
2277,B,X,34.84,0,49.82,48.81
2278,C,Y,96.18,1,53.16,118.11
2279,A,X,30.24,1,46.63,51.77
2280,B,X,33.72,0,61.42,56.35
2281,C,X,34.23,1,66.22,45.73
2282,C,Y,92.02,0,39.8,112.81
2283,A,Y,113.25,1,66.84,78.34
2284,C,X,33.01,1,41.2,41.39
2285,C,X,30.1,0,47.66,40.48
2286,C,X,29.94,1,54.3,62.43
2287,C,X,27.41,1,52.83,62.05
2288,A,Y,89.91,0,48.13,119.36
2289,B,X,41.08,0,49.84,55.33
2290,B,X,21.9,1,76.58,92.91
2291,A,Y,96.36,1,47.3,112.25
2292,C,X,32.21,0,43.23,46.84
2293,A,Y,96.7,0,23.82,104.96
2294,B,X,37.61,1,52.54,48.44
2295,A,Y,104.04,1,49.46,96.03
2296,B,X,29.95,0,53.32,56.63
2297,B,X,23.19,0,39.18,51.66
2298,B,X,32.3,1,44.51,57.08
2299,C,X,34.73,0,41.23,36.17
2300,C,X,27.39,0,59.85,51.07
2301,A,Y,95.52,0,49.2,102.36
2302,B,Y,93.73,0,51.36,117.26
2303,A,X,22.53,0,46.14,43.74
2304,C,X,23.12,0,48.2,51.16
2305,B,X,34.08,0,58.32,43.99
2306,C,X,33.34,0,55.14,45.66
2307,B,X,24.19,0,52.05,52.69
2308,B,X,29.62,0,56.99,61.58
2309,C,X,36.54,0,52.03,39.65
2310,A,Y,91.65,0,55.01,107.13
2311,A,Y,85.35,1,50.32,143.97
2312,B,Y,90.6,0,59.57,133.52
2313,B,X,35.46,0,58.47,59.73
2314,B,Y,93.88,1,49.67,130.56
2315,A,Y,87.02,0,37.74,106.02
2316,B,X,33.11,0,47.87,60.44
2317,B,X,34.67,0,48.13,48.71
2318,A,Y,97.68,0,49.58,104.94
2319,C,X,26.39,1,57.47,70.49
2320,C,X,35.3,1,35.41,39.72
2321,A,Y,95.54,0,44.69,107.02
2322,B,X,34.28,0,50.21,48.14
2323,C,X,27.04,0,50.17,52.4
2324,A,Y,98.82,0,52.21,109.78
2325,B,X,38.77,0,61.38,53.98
2326,B,X,35.26,0,68.21,62.62
2327,C,X,32.58,0,42.11,31.4
2328,B,X,34.32,0,40.74,52.56
2329,A,Y,103.85,0,33.36,102.43
2330,A,Y,95.23,1,41.87,119.6
2331,C,X,36.01,0,57.74,51.66
2332,A,Y,101.0,0,43.29,103.71
2333,A,Y,95.07,0,44.78,104.13
2334,B,X,33.23,1,51.59,57.12
2335,A,Y,95.89,1,53.28,115.5
2336,B,X,39.96,0,41.45,55.71
2337,A,Y,105.72,0,63.28,122.27
2338,B,X,28.27,1,53.72,69.72
2339,A,X,28.45,1,62.24,48.26
2340,A,Y,88.53,1,66.0,131.86
2341,A,Y,91.12,1,50.78,124.77
2342,A,X,34.14,1,45.48,44.76
2343,B,Y,93.45,0,36.13,121.44
2344,A,X,26.45,1,56.43,58.74
2345,B,Y,97.11,0,30.6,128.49
2346,A,Y,92.85,0,46.31,118.22
2347,C,X,34.4,0,50.26,48.31
2348,B,X,32.9,0,54.57,62.77
2349,C,X,26.35,1,37.85,73.95
2350,B,X,31.02,1,44.65,72.25
2351,B,X,35.55,0,57.93,51.68
2352,B,X,38.68,1,61.36,52.96
2353,B,X,25.71,0,52.83,61.0
2354,C,X,31.23,0,41.6,56.62
2355,A,Y,95.43,1,52.91,122.35
2356,A,Y,95.07,0,63.15,108.98
2357,C,X,31.74,1,44.39,53.7
2358,B,X,28.18,1,68.49,62.82
2359,B,X,32.24,0,54.39,62.21
2360,B,X,37.75,0,54.91,52.7
2361,C,X,27.58,0,57.15,53.2
2362,B,X,35.55,0,60.22,43.58
2363,B,X,38.92,0,54.76,50.7
2364,A,Y,112.73,1,44.72,82.69
2365,A,Y,100.63,0,62.81,107.73
2366,C,X,31.8,0,31.92,50.11
2367,B,X,29.63,0,53.18,53.86
2368,C,Y,95.4,1,45.49,117.83
2369,B,X,31.48,1,70.49,68.61
2370,B,X,21.24,1,43.75,83.07
2371,A,X,31.62,0,53.77,39.81
2372,B,X,34.47,1,54.81,57.72
2373,C,X,35.2,1,37.93,45.52
2374,A,Y,102.62,0,53.86,114.85
2375,C,X,31.97,1,45.64,58.14
2376,C,Y,95.2,0,52.84,117.97
2377,A,Y,105.66,1,49.65,94.35
2378,C,X,28.12,0,59.71,55.78
2379,A,Y,90.69,0,42.88,114.15
2380,B,X,32.29,0,55.52,59.58
2381,A,Y,89.42,1,34.34,123.48
2382,B,X,33.23,0,23.95,50.84
2383,C,X,32.55,0,47.18,43.43
2384,A,Y,93.85,0,55.26,103.7
2385,B,X,25.36,0,68.94,54.9
2386,C,X,31.46,0,47.69,49.97
2387,B,X,23.73,0,26.49,57.61
2388,A,Y,82.45,0,54.3,110.26
2389,A,Y,102.1,0,76.27,101.53
2390,B,X,25.03,0,63.99,54.18
2391,A,Y,90.01,0,64.5,113.24
2392,A,Y,96.97,0,46.03,113.87
2393,B,X,35.99,0,53.89,64.06
2394,C,X,36.01,0,21.31,29.71
2395,A,X,33.73,0,52.16,33.3
2396,C,Y,103.74,0,38.47,107.19
2397,C,X,27.53,0,45.77,43.26
2398,C,X,26.05,0,49.44,52.96
2399,B,X,22.36,0,53.86,61.36
2400,C,X,41.39,0,57.53,45.87
2401,C,X,27.22,1,55.59,74.74
2402,C,X,34.19,0,66.46,55.89
2403,C,X,25.11,0,38.25,42.79
2404,A,Y,87.79,0,54.87,117.44
2405,C,X,30.12,0,42.49,49.8
2406,A,Y,102.33,0,50.71,108.08
2407,A,Y,99.88,1,42.47,109.38
2408,B,Y,108.24,0,72.27,120.4
2409,B,X,27.38,0,48.3,58.54
2410,B,X,27.8,0,63.27,58.46
2411,A,Y,97.56,0,44.61,108.39
2412,C,X,42.73,0,47.33,34.78
2413,A,Y,88.05,0,58.62,118.67
2414,A,Y,94.5,0,55.65,109.35
2415,A,X,29.97,0,43.23,32.38
2416,B,X,42.12,0,57.27,54.87
2417,C,X,36.88,0,53.76,35.68
2418,B,Y,80.52,0,56.83,126.14
2419,A,Y,90.42,0,49.93,115.61
2420,B,X,37.68,1,60.13,47.86
2421,B,X,30.52,0,50.77,46.22
2422,A,Y,101.65,1,60.76,119.08
2423,A,Y,80.74,0,59.52,115.02
2424,A,Y,91.47,0,31.17,116.62
2425,C,Y,83.52,0,53.79,119.06
2426,C,X,30.7,0,65.61,52.4
2427,A,Y,87.66,1,43.89,131.14
2428,A,Y,94.39,1,50.64,119.68
2429,A,Y,87.08,0,50.62,115.07
2430,B,X,34.94,0,40.57,46.36
2431,C,Y,104.62,0,68.18,95.85
2432,B,X,34.36,1,62.42,45.39
2433,B,Y,104.32,0,30.8,119.47
2434,A,X,30.08,1,45.28,51.41
2435,B,Y,89.29,1,69.75,135.64
2436,B,X,31.54,0,45.5,46.22
2437,B,X,36.72,0,53.11,55.6
2438,B,X,25.89,1,43.56,57.47
2439,C,X,36.78,0,32.41,61.08
2440,A,Y,86.97,0,57.57,113.52
2441,C,X,27.39,0,52.89,53.65
2442,A,Y,93.36,0,52.73,118.27
2443,C,X,31.08,1,56.34,42.85
2444,A,Y,95.87,0,39.32,114.78
2445,A,Y,78.44,1,54.68,156.33
2446,B,X,32.85,0,35.53,56.28
2447,C,Y,96.6,0,50.51,120.46
2448,B,X,41.56,0,57.67,52.83
2449,C,X,38.11,1,42.72,39.97
2450,A,Y,96.43,0,45.44,108.2
2451,A,Y,100.81,0,78.79,102.62
2452,C,X,36.69,1,46.01,39.71
2453,C,Y,97.07,1,59.34,122.07
2454,B,X,29.21,0,59.78,55.07
2455,A,Y,101.88,0,41.59,108.52
2456,C,X,40.58,0,51.73,45.77
2457,A,Y,85.68,0,55.53,113.59
2458,C,X,23.35,0,63.62,54.55
2459,A,Y,90.94,0,63.36,111.14
2460,A,Y,103.34,0,52.77,101.1
2461,C,X,30.25,0,68.75,50.84
2462,A,Y,100.61,1,54.61,104.15
2463,A,Y,101.82,0,50.47,106.48
2464,A,Y,98.16,0,64.27,115.82
2465,B,Y,118.07,0,56.78,112.43
2466,B,X,30.46,0,62.86,57.45
2467,A,Y,103.97,0,53.6,107.08
2468,C,Y,94.65,0,48.97,110.75
2469,C,X,38.73,1,40.31,47.54
2470,C,X,28.68,0,21.03,49.19
2471,B,X,26.17,0,45.7,51.59
2472,B,X,27.82,0,44.45,50.11
2473,B,X,33.5,0,39.11,46.69
2474,C,X,29.22,1,48.42,60.82
2475,C,X,27.04,0,53.0,48.23
2476,B,X,25.3,0,46.34,51.2
2477,C,X,24.65,1,51.44,68.96
2478,B,X,38.53,0,41.9,49.96
2479,A,Y,92.79,0,46.32,110.87
2480,A,Y,92.99,1,37.91,119.38
2481,B,X,27.11,0,62.6,50.84
2482,C,Y,107.26,0,50.49,107.94
2483,A,Y,91.96,0,53.1,110.9
2484,B,X,38.36,0,47.0,51.67
2485,C,X,25.09,0,38.64,46.97
2486,C,Y,95.81,1,56.45,119.67
2487,A,X,31.46,0,45.17,38.43
2488,C,X,31.02,0,56.56,33.52
2489,A,Y,91.83,1,57.46,129.87
2490,A,Y,94.76,0,42.25,106.34
2491,A,Y,76.36,1,54.52,145.34
2492,A,Y,85.62,0,68.05,111.46
2493,A,Y,107.76,0,41.77,105.81
2494,C,X,40.44,0,50.4,42.08
2495,B,X,39.51,0,69.96,61.29
2496,A,Y,79.12,0,57.84,114.52
2497,A,Y,107.03,0,50.74,98.8
2498,C,X,27.47,0,43.11,40.86
2499,A,Y,101.48,1,36.81,105.43
2500,B,X,26.3,0,39.32,62.26
2501,B,X,41.51,0,42.28,46.11
2502,B,X,43.26,1,68.79,32.33
2503,B,X,25.25,1,43.46,72.36
2504,A,Y,96.69,1,72.86,117.83
2505,C,X,41.73,0,49.08,46.02
2506,C,Y,102.55,0,51.13,106.44
2507,C,X,39.69,0,47.02,41.47
2508,A,Y,103.8,0,45.05,104.05
2509,A,X,30.14,1,45.19,47.05
2510,C,X,38.86,0,45.27,47.23
2511,C,X,37.23,1,70.14,42.04
2512,B,X,31.1,0,38.34,60.02
2513,A,Y,95.86,1,33.28,132.78
2514,A,Y,100.49,1,49.59,102.25
2515,B,Y,99.74,1,62.2,120.53
2516,B,Y,87.1,0,37.89,118.37
2517,C,Y,101.11,0,32.76,106.58
2518,C,X,33.66,0,60.21,54.99
2519,B,X,31.12,0,43.8,64.14
2520,C,X,34.9,0,44.82,40.77
2521,C,X,32.14,1,54.66,55.72
2522,C,X,30.66,0,48.28,48.69
2523,A,Y,85.61,1,66.71,136.28
2524,A,Y,96.55,0,48.98,108.23
2525,B,X,40.76,0,45.97,60.84
2526,C,X,28.51,0,56.35,43.55
2527,A,Y,104.4,0,49.15,104.36
2528,C,X,33.03,0,36.22,38.24
2529,B,X,35.95,0,45.99,42.31
2530,B,X,34.83,0,57.18,56.18
2531,A,Y,91.51,0,59.84,106.2
2532,A,Y,100.28,0,47.74,115.84
2533,A,X,21.61,0,31.66,36.84
2534,B,X,25.53,0,56.6,62.33
2535,A,Y,89.72,0,44.91,114.78
2536,B,X,20.67,0,38.53,55.29
2537,B,X,25.32,0,57.68,55.59
2538,B,X,38.21,0,47.18,50.68
2539,A,Y,96.81,1,42.0,99.85
2540,B,X,32.37,0,58.4,61.58
2541,A,Y,93.54,0,61.39,109.22
2542,C,X,17.92,1,54.74,86.6
2543,B,X,36.55,0,38.36,55.29
2544,C,X,29.99,0,54.11,47.23
2545,B,X,25.0,0,63.78,58.7
2546,C,X,36.76,0,55.61,42.55
2547,A,Y,110.6,0,57.17,97.43
2548,A,Y,109.19,0,52.5,98.23
2549,A,Y,97.22,0,38.61,113.93
2550,A,Y,94.48,0,50.02,97.88
2551,A,Y,89.67,0,35.04,118.86
2552,A,Y,105.58,1,39.12,86.72
2553,A,Y,98.39,0,46.27,119.75
2554,A,Y,87.65,0,59.47,104.77
2555,A,Y,95.43,1,38.29,123.75
2556,A,Y,105.83,0,40.13,108.42
2557,B,X,36.28,1,53.44,59.18
2558,C,X,28.65,0,40.83,45.81
2559,A,Y,95.86,0,66.44,98.34
2560,C,X,25.75,0,40.24,44.49
2561,B,X,28.51,1,42.33,63.98
2562,A,Y,96.94,0,54.58,106.67
2563,A,X,34.82,1,60.25,44.09
2564,A,Y,96.32,1,46.85,115.47
2565,A,Y,99.25,0,58.73,104.54
2566,A,X,23.74,0,70.59,39.68
2567,C,X,36.45,0,55.68,42.64
2568,B,X,34.01,1,31.28,54.43
2569,A,Y,79.29,0,46.51,102.16
2570,C,X,28.1,0,42.94,54.39
2571,C,X,39.63,0,30.85,46.33
2572,A,Y,78.83,0,43.91,118.34
2573,A,Y,110.72,1,53.43,84.77
2574,C,X,36.56,0,50.25,53.28
2575,B,X,32.86,0,42.04,49.02
2576,C,X,37.18,1,67.88,54.5
2577,B,X,33.65,0,45.93,52.67
2578,B,X,17.78,0,37.55,65.04
2579,B,X,28.73,0,66.89,54.34
2580,A,Y,92.73,1,58.48,121.55
2581,A,Y,110.44,0,52.99,113.19
2582,B,Y,87.36,0,49.52,119.26
2583,B,X,34.29,0,67.23,53.4
2584,B,X,39.06,0,62.05,37.32
2585,B,Y,87.1,1,62.44,137.13
2586,B,X,30.01,0,59.9,55.09
2587,C,Y,105.76,0,41.14,110.61
2588,C,X,37.3,0,61.69,46.17
2589,A,X,32.33,0,65.09,35.09
2590,B,X,38.63,1,51.94,45.28
2591,B,X,30.22,0,58.77,70.25
2592,C,X,34.12,0,72.1,35.51
2593,B,Y,88.33,1,59.5,150.65
2594,B,X,38.01,0,68.57,47.35
2595,B,X,32.76,1,58.94,60.24
2596,C,Y,90.54,0,54.2,124.53
2597,A,Y,93.82,0,59.1,113.2
2598,A,Y,98.36,1,46.73,104.65
2599,C,X,26.77,0,52.95,45.42
2600,C,X,42.06,0,44.82,49.78
2601,C,Y,79.42,0,51.22,117.64
2602,A,Y,94.14,0,47.77,118.76
2603,C,X,30.75,0,59.15,56.11
2604,C,X,34.29,1,56.51,52.2
2605,B,X,23.7,0,40.62,59.11
2606,B,X,32.01,0,41.56,44.02
2607,B,Y,91.41,0,42.82,121.93
2608,A,Y,107.33,0,49.45,109.08
2609,B,X,34.15,0,37.31,64.42
2610,C,X,21.03,1,39.29,75.87
2611,A,Y,98.64,0,56.7,108.01
2612,B,X,34.42,0,59.27,44.97
2613,A,X,35.45,0,51.78,32.65
2614,C,X,32.77,1,36.79,44.56
2615,C,X,32.99,0,54.84,46.58
2616,A,Y,93.07,1,44.21,120.56
2617,C,X,34.69,0,50.54,44.24
2618,A,X,39.31,0,48.54,37.23
2619,C,X,29.03,0,44.65,48.44
2620,B,X,29.13,1,36.31,70.7
2621,A,Y,108.89,0,52.84,99.65
2622,B,X,33.92,0,38.33,68.29
2623,A,Y,100.89,0,46.82,104.55
2624,B,X,27.3,0,50.99,57.14
2625,B,X,38.11,0,34.66,43.71
2626,A,Y,87.01,1,67.3,139.26
2627,A,Y,98.05,0,49.29,110.38
2628,C,X,35.8,0,66.28,55.26
2629,A,Y,98.67,0,54.92,111.19
2630,A,X,29.94,0,52.8,44.64
2631,B,X,27.51,0,50.94,50.13
2632,A,Y,97.11,1,47.6,111.93
2633,C,X,32.38,1,58.34,48.46
2634,B,X,34.65,0,63.04,46.49
2635,C,X,41.26,0,48.58,55.04
2636,A,Y,91.14,0,61.73,119.05
2637,A,Y,89.91,0,36.12,111.59
2638,A,Y,98.72,1,47.6,112.76
2639,A,Y,90.55,0,35.59,115.18
2640,B,X,28.98,0,37.34,58.54
2641,C,X,33.13,0,42.09,46.64
2642,C,X,37.45,0,47.67,47.38
2643,C,X,32.59,0,51.87,42.34
2644,C,X,35.95,0,54.17,52.26
2645,A,Y,97.28,0,65.13,118.36
2646,A,Y,100.36,1,49.51,109.43
2647,C,X,30.34,0,40.91,44.27
2648,B,X,34.04,0,60.76,48.05
2649,C,X,27.07,1,55.8,72.99
2650,B,Y,92.38,0,53.08,128.34
2651,B,X,32.39,0,59.27,59.31
2652,A,Y,101.68,0,64.18,104.74
2653,C,X,34.58,0,60.96,34.04
2654,C,X,39.27,0,51.77,42.95
2655,C,X,34.21,0,38.3,47.4
2656,B,X,30.12,1,44.15,68.94
2657,B,X,32.8,0,25.39,62.12
