order_id,order_date,region,variant,converted,revenue,session_duration_sec,bounced
O013479,2025-09-24,North,treatment,0,0.0,235,1
O013480,2025-09-24,South,control,0,0.0,254,0
O013481,2025-09-24,North,treatment,0,0.0,243,1
O013482,2025-09-24,South,control,0,0.0,326,0
O013483,2025-09-24,North,control,1,21.28,278,1
O013484,2025-09-24,North,treatment,0,0.0,289,0
O013485,2025-09-24,North,treatment,0,0.0,240,1
O013486,2025-09-24,North,treatment,0,0.0,240,0
O013487,2025-09-24,North,treatment,0,0.0,258,1
O013488,2025-09-24,South,control,0,0.0,327,0
O013489,2025-09-24,West,treatment,0,0.0,225,0
O013490,2025-09-24,West,control,0,0.0,322,0
O013491,2025-09-24,North,control,1,26.88,306,1
O013492,2025-09-24,North,control,1,13.6,285,0
O013493,2025-09-24,West,treatment,1,33.21,291,0
O013494,2025-09-24,West,control,0,0.0,243,1
O013495,2025-09-24,North,treatment,0,0.0,217,0
O013496,2025-09-24,North,treatment,1,68.27,300,0
O013497,2025-09-24,North,treatment,0,0.0,242,1
O013498,2025-09-24,North,treatment,0,0.0,189,1
O013499,2025-09-24,South,control,0,0.0,269,0
O013500,2025-09-24,South,treatment,1,21.06,267,1
O013501,2025-09-24,West,control,0,0.0,344,0
O013502,2025-09-24,North,treatment,0,0.0,219,1
O013503,2025-09-24,South,treatment,0,0.0,273,1
O013504,2025-09-24,South,control,0,0.0,334,0
O013505,2025-09-24,North,treatment,0,0.0,231,0
O013506,2025-09-24,South,control,0,0.0,294,0
O013507,2025-09-24,South,treatment,0,0.0,285,0
O013508,2025-09-24,South,control,0,0.0,276,0
O013509,2025-09-24,West,control,0,0.0,330,0
O013510,2025-09-24,South,control,0,0.0,305,0
O013511,2025-09-24,South,control,0,0.0,297,1
O013512,2025-09-24,South,control,0,0.0,287,1
O013513,2025-09-24,South,control,0,0.0,258,0
O013514,2025-09-24,North,control,0,0.0,261,0
O013515,2025-09-24,North,treatment,0,0.0,243,1
O013516,2025-09-24,North,treatment,0,0.0,229,1
O013517,2025-09-24,South,control,0,0.0,295,0
O013518,2025-09-24,South,control,1,45.68,303,0
O013519,2025-09-24,West,treatment,0,0.0,264,0
O013520,2025-09-24,West,control,0,0.0,296,0
O013521,2025-09-24,North,treatment,0,0.0,230,0
O013522,2025-09-24,North,control,0,0.0,276,1
O013523,2025-09-24,West,control,1,17.79,270,0
O013524,2025-09-24,South,control,0,0.0,294,0
O013525,2025-09-24,South,control,0,0.0,281,1
O013526,2025-09-24,North,treatment,0,0.0,291,1
O013527,2025-09-24,South,treatment,0,0.0,275,0
O013528,2025-09-24,South,treatment,0,0.0,254,1
O013529,2025-09-24,South,treatment,0,0.0,264,1
O013530,2025-09-24,North,control,1,16.37,322,0
O013531,2025-09-24,South,control,1,9.64,285,1
O013532,2025-09-24,North,treatment,1,17.66,246,0
O013533,2025-09-24,South,control,1,71.87,303,0
O013534,2025-09-24,West,control,0,0.0,308,1
O013535,2025-09-24,North,control,0,0.0,257,0
O013536,2025-09-24,West,control,0,0.0,315,1
O013537,2025-09-24,North,treatment,1,20.04,250,0
O013538,2025-09-24,North,control,0,0.0,307,0
O013539,2025-09-24,South,control,0,0.0,330,1
O013540,2025-09-24,West,control,0,0.0,339,0
O013541,2025-09-24,North,control,0,0.0,306,1
O013542,2025-09-24,North,treatment,1,57.69,266,0
O013543,2025-09-24,North,control,0,0.0,295,1
O013544,2025-09-24,North,treatment,1,25.28,264,0
O013545,2025-09-24,North,control,0,0.0,350,1
O013546,2025-09-24,South,control,0,0.0,266,0
O013547,2025-09-24,North,treatment,0,0.0,229,1
O013548,2025-09-24,South,treatment,0,0.0,240,0
O013549,2025-09-24,South,treatment,0,0.0,244,1
O013550,2025-09-24,South,control,0,0.0,311,1
O013551,2025-09-24,West,control,0,0.0,275,0
O013552,2025-09-24,North,treatment,0,0.0,275,0
O013553,2025-09-24,North,treatment,0,0.0,291,1
O013554,2025-09-24,South,control,0,0.0,286,0
O013555,2025-09-24,North,treatment,0,0.0,215,1
O013556,2025-09-24,North,control,0,0.0,322,1
O013557,2025-09-24,North,treatment,1,57.45,231,0
O013558,2025-09-24,West,control,0,0.0,287,1
O013559,2025-09-24,North,control,0,0.0,327,1
O013560,2025-09-24,West,control,0,0.0,324,1
O013561,2025-09-24,West,control,0,0.0,296,1
O013562,2025-09-24,South,treatment,1,11.21,226,0
O013563,2025-09-24,West,control,0,0.0,335,0
O013564,2025-09-24,North,treatment,0,0.0,225,0
O013565,2025-09-24,South,control,0,0.0,341,1
O013566,2025-09-24,West,control,1,19.28,298,1
O013567,2025-09-24,North,treatment,0,0.0,293,0
O013568,2025-09-24,North,treatment,0,0.0,205,1
O013569,2025-09-24,South,treatment,0,0.0,251,0
O013570,2025-09-24,West,treatment,0,0.0,220,0
O013571,2025-09-24,North,control,0,0.0,327,0
O013572,2025-09-24,North,treatment,0,0.0,221,1
O013573,2025-09-24,South,control,0,0.0,323,1
O013574,2025-09-24,West,treatment,0,0.0,315,0
O013575,2025-09-24,West,treatment,1,67.86,229,0
O013576,2025-09-24,West,control,0,0.0,344,1
O013577,2025-09-24,North,treatment,0,0.0,270,1
O013578,2025-09-24,South,control,0,0.0,303,1
O013579,2025-09-24,North,control,1,43.38,297,1
O013580,2025-09-24,South,control,1,57.47,349,0
O013581,2025-09-24,North,treatment,0,0.0,274,1
O013582,2025-09-24,South,treatment,0,0.0,257,0
O013583,2025-09-24,West,control,0,0.0,316,1
O013584,2025-09-24,North,treatment,0,0.0,213,1
O013585,2025-09-24,North,control,0,0.0,245,1
O013586,2025-09-24,North,treatment,0,0.0,249,1
O013587,2025-09-24,North,control,0,0.0,266,1
O013588,2025-09-24,North,treatment,0,0.0,215,1
O013589,2025-09-24,West,control,0,0.0,263,1
O013590,2025-09-24,South,control,0,0.0,326,0
O013591,2025-09-24,North,treatment,0,0.0,271,1
O013592,2025-09-24,South,control,0,0.0,295,0
O013593,2025-09-24,West,treatment,0,0.0,250,1
O013594,2025-09-24,South,treatment,0,0.0,231,0
O013595,2025-09-24,South,control,1,30.43,307,0
O013596,2025-09-24,North,control,1,17.41,320,1
O013597,2025-09-24,North,treatment,0,0.0,273,0
O013598,2025-09-24,South,treatment,0,0.0,242,1
O013599,2025-09-24,West,control,0,0.0,288,1
O013600,2025-09-24,North,control,0,0.0,277,0
O013601,2025-10-24,South,control,1,18.65,297,0
O013602,2025-10-24,North,control,1,29.19,286,1
O013603,2025-10-24,North,treatment,0,0.0,271,0
O013604,2025-10-24,West,control,0,0.0,305,0
O013605,2025-10-24,North,treatment,0,0.0,237,1
O013606,2025-10-24,South,treatment,0,0.0,307,1
O013607,2025-10-24,West,control,0,0.0,291,0
O013608,2025-10-24,North,treatment,0,0.0,270,1
O013609,2025-10-24,North,treatment,0,0.0,252,0
O013610,2025-10-24,North,treatment,0,0.0,197,0
O013611,2025-10-24,West,treatment,0,0.0,226,0
O013612,2025-10-24,North,treatment,0,0.0,233,1
O013613,2025-10-24,North,treatment,0,0.0,249,0
O013614,2025-10-24,West,control,0,0.0,277,0
O013615,2025-10-24,West,control,0,0.0,278,0
O013616,2025-10-24,North,control,1,14.36,294,0
O013617,2025-10-24,North,treatment,0,0.0,233,1
O013618,2025-10-24,North,treatment,0,0.0,215,1
O013619,2025-10-24,North,treatment,0,0.0,274,1
O013620,2025-10-24,North,treatment,0,0.0,263,0
O013621,2025-10-24,South,control,0,0.0,305,0
O013622,2025-10-24,South,control,0,0.0,338,1
O013623,2025-10-24,West,control,0,0.0,295,0
O013624,2025-10-24,West,treatment,0,0.0,259,1
O013625,2025-10-24,West,control,0,0.0,326,1
O013626,2025-10-24,South,control,0,0.0,283,0
O013627,2025-10-24,North,treatment,0,0.0,268,1
O013628,2025-10-24,West,treatment,0,0.0,234,1
O013629,2025-10-24,North,control,0,0.0,254,1
O013630,2025-10-24,North,treatment,0,0.0,254,1
O013631,2025-10-24,North,treatment,0,0.0,237,1
O013632,2025-10-24,North,control,0,0.0,316,1
O013633,2025-10-24,North,treatment,1,12.81,234,0
O013634,2025-10-24,West,control,0,0.0,264,0
O013635,2025-10-24,North,treatment,0,0.0,227,1
O013636,2025-10-24,North,control,1,17.68,271,0
O013637,2025-10-24,South,control,0,0.0,316,0
O013638,2025-10-24,North,treatment,0,0.0,256,0
O013639,2025-10-24,South,control,0,0.0,323,0
O013640,2025-10-24,North,control,0,0.0,290,1
O013641,2025-10-24,West,treatment,0,0.0,221,1
O013642,2025-10-24,North,control,0,0.0,318,1
O013643,2025-10-24,North,treatment,0,0.0,264,0
O013644,2025-10-24,South,control,0,0.0,291,1
O013645,2025-10-24,South,treatment,0,0.0,247,1
O013646,2025-10-24,South,control,0,0.0,314,0
O013647,2025-10-24,North,control,0,0.0,322,0
O013648,2025-10-24,North,treatment,1,6.93,244,0
O013649,2025-10-24,North,treatment,0,0.0,264,0
O013650,2025-10-24,West,control,0,0.0,370,1
O013651,2025-10-24,West,control,0,0.0,303,0
O013652,2025-10-24,North,treatment,0,0.0,248,1
O013653,2025-10-24,North,treatment,0,0.0,229,0
O013654,2025-10-24,North,treatment,0,0.0,267,1
O013655,2025-10-24,South,control,0,0.0,325,1
O013656,2025-10-24,South,treatment,0,0.0,275,0
O013657,2025-10-24,South,control,0,0.0,282,0
O013658,2025-10-24,North,treatment,0,0.0,207,0
O013659,2025-10-24,North,control,1,14.63,280,0
O013660,2025-10-24,North,treatment,0,0.0,271,0
O013661,2025-10-24,North,control,0,0.0,307,1
O013662,2025-10-24,North,treatment,1,19.26,309,1
O013663,2025-10-24,North,control,1,38.7,290,1
O013664,2025-10-24,South,control,0,0.0,241,0
O013665,2025-10-24,North,treatment,0,0.0,249,0
O013666,2025-10-24,West,control,0,0.0,313,1
O013667,2025-10-24,West,treatment,1,9.29,216,1
O013668,2025-10-24,North,treatment,0,0.0,230,0
O013669,2025-10-24,North,control,0,0.0,290,1
O013670,2025-10-24,North,treatment,0,0.0,181,1
O013671,2025-10-24,South,control,0,0.0,290,0
O013672,2025-10-24,South,control,0,0.0,313,1
O013673,2025-10-24,North,control,0,0.0,268,0
O013674,2025-10-24,North,control,0,0.0,290,1
O013675,2025-10-24,North,treatment,0,0.0,245,1
O013676,2025-10-24,North,treatment,1,34.03,190,1
O013677,2025-10-24,South,treatment,0,0.0,269,0
O013678,2025-10-24,South,treatment,0,0.0,263,1
O013679,2025-10-24,West,control,0,0.0,320,0
O013680,2025-10-24,South,treatment,0,0.0,308,0
O013681,2025-10-24,South,treatment,0,0.0,237,0
O013682,2025-10-24,North,control,0,0.0,321,0
O013683,2025-10-24,West,control,0,0.0,300,0
O013684,2025-10-24,South,control,0,0.0,325,1
O013685,2025-10-24,South,control,0,0.0,303,0
O013686,2025-10-24,North,control,0,0.0,250,0
O013687,2025-10-24,North,treatment,1,3.6,248,0
O013688,2025-10-24,North,control,0,0.0,341,0
O013689,2025-10-24,South,control,0,0.0,288,0
O013690,2025-10-24,North,control,0,0.0,279,0
O013691,2025-10-24,North,treatment,0,0.0,226,1
O013692,2025-10-24,West,control,0,0.0,292,1
O013693,2025-10-24,South,control,0,0.0,264,1
O013694,2025-10-24,South,treatment,0,0.0,244,0
O013695,2025-10-24,South,control,0,0.0,266,0
O013696,2025-10-24,North,treatment,1,15.06,186,1
O013697,2025-10-24,South,control,0,0.0,245,1
O013698,2025-10-24,South,treatment,0,0.0,262,1
O013699,2025-10-24,North,treatment,0,0.0,251,0
O013700,2025-10-24,North,treatment,1,36.33,243,0
O013701,2025-10-24,North,control,0,0.0,309,0
O013702,2025-10-24,North,control,0,0.0,279,0
O013703,2025-10-24,South,control,0,0.0,279,0
O013704,2025-10-24,North,control,0,0.0,309,0
O013705,2025-10-24,North,treatment,0,0.0,277,1
O013706,2025-10-24,North,treatment,0,0.0,228,0
O013707,2025-10-24,South,control,0,0.0,298,1
O013708,2025-10-24,South,treatment,0,0.0,173,0
O013709,2025-10-24,North,treatment,0,0.0,203,1
O013710,2025-10-24,South,treatment,0,0.0,245,1
O013711,2025-10-24,West,control,0,0.0,300,1
O013712,2025-10-24,North,control,1,50.1,323,1
O013713,2025-10-24,South,control,0,0.0,311,1
O013714,2025-10-24,North,treatment,0,0.0,248,1
O013715,2025-10-24,North,control,1,21.13,341,0
O013716,2025-10-24,South,treatment,0,0.0,265,0
O013717,2025-10-24,South,control,0,0.0,285,0
O013718,2025-10-24,South,control,0,0.0,291,1
O013719,2025-10-24,North,treatment,0,0.0,250,0
O013720,2025-10-24,South,treatment,0,0.0,252,0
O013721,2025-10-24,West,treatment,0,0.0,288,1
O013722,2025-10-24,North,treatment,0,0.0,225,1
O013723,2025-10-24,South,control,1,6.21,281,1
O013724,2025-10-24,North,control,0,0.0,352,1
O013725,2025-10-24,North,control,0,0.0,310,1
O013726,2025-10-24,North,treatment,0,0.0,290,0
O013727,2025-10-24,South,treatment,0,0.0,268,0
O013728,2025-10-24,North,control,1,53.36,275,0
O013729,2025-10-24,North,treatment,0,0.0,256,1
O013730,2025-10-24,North,treatment,0,0.0,216,1
O013731,2025-10-24,South,control,0,0.0,316,0
O013732,2025-10-24,North,control,0,0.0,332,0
O013733,2025-10-24,West,control,0,0.0,295,0
O013734,2025-10-24,North,treatment,0,0.0,255,0
O013735,2025-10-24,North,treatment,1,17.37,249,0
O013736,2025-10-24,North,treatment,1,105.4,242,1
O013737,2025-10-24,North,control,0,0.0,292,1
O013738,2025-10-24,South,control,0,0.0,296,1
O013739,2025-10-24,West,treatment,0,0.0,235,0
O013740,2025-10-24,North,treatment,1,37.11,235,1
O013741,2025-10-24,North,control,1,6.65,297,1
O013742,2025-10-24,North,treatment,0,0.0,271,0
O013743,2025-10-24,North,treatment,0,0.0,231,1
O013744,2025-10-24,North,control,0,0.0,318,1
O013745,2025-10-24,North,control,0,0.0,293,0
O013746,2025-10-24,North,control,0,0.0,338,1
O013747,2025-10-24,North,treatment,1,59.49,242,0
O013748,2025-10-24,North,treatment,0,0.0,255,0
O013749,2025-10-24,West,treatment,0,0.0,249,1
O013750,2025-10-24,West,control,0,0.0,298,0
O013751,2025-10-24,North,control,1,28.74,281,0
O013752,2025-10-24,South,control,0,0.0,293,1
O013753,2025-10-24,North,control,0,0.0,290,0
O013754,2025-10-24,North,treatment,0,0.0,250,1
O013755,2025-10-24,South,treatment,0,0.0,236,1
O013756,2025-10-24,South,control,0,0.0,241,1
O013757,2025-10-24,West,control,0,0.0,305,1
O013758,2025-10-24,North,treatment,1,33.74,255,1
O013759,2025-10-24,North,treatment,0,0.0,292,0
O013760,2025-10-24,South,control,0,0.0,282,1
O013761,2025-10-24,North,control,0,0.0,294,1
O013762,2025-10-24,West,treatment,0,0.0,235,1
O013763,2025-10-24,North,control,0,0.0,319,1
O013764,2025-10-24,West,control,0,0.0,323,0
O013765,2025-10-24,South,control,0,0.0,313,0
O013766,2025-10-24,South,treatment,0,0.0,289,0
O013767,2025-10-24,West,control,0,0.0,334,0
O013768,2025-10-24,North,treatment,0,0.0,302,1
O013769,2025-10-24,North,control,0,0.0,316,1
O013770,2025-10-24,South,control,0,0.0,254,0
O013771,2025-10-24,North,control,1,45.38,295,1
O013772,2025-10-24,West,control,0,0.0,316,1
O013773,2025-10-24,North,treatment,0,0.0,214,0
O013774,2025-10-24,North,treatment,0,0.0,268,0
O013775,2025-10-24,West,treatment,0,0.0,228,0
O013776,2025-10-24,South,treatment,0,0.0,261,1
O013777,2025-10-24,West,control,0,0.0,275,1
O013778,2025-10-24,West,treatment,0,0.0,293,0
O013779,2025-10-24,West,control,1,14.17,313,0
O013780,2025-10-24,North,control,1,26.36,328,1
O013781,2025-10-24,South,control,0,0.0,255,1
O013782,2025-10-24,South,control,1,15.41,262,0
O013783,2025-10-24,West,treatment,0,0.0,250,0
O013784,2025-10-24,West,treatment,0,0.0,270,0
O013785,2025-10-24,North,control,0,0.0,308,0
O013786,2025-10-24,South,treatment,0,0.0,212,1
O013787,2025-10-24,North,treatment,0,0.0,241,0
O013788,2025-10-24,West,control,0,0.0,272,0
O013789,2025-10-24,North,treatment,1,33.88,286,0
O013790,2025-10-24,North,treatment,0,0.0,260,0
O013791,2025-10-24,West,control,0,0.0,331,0
O013792,2025-10-24,North,treatment,1,14.76,244,1
O013793,2025-10-24,North,treatment,0,0.0,266,0
O013794,2025-10-24,South,control,0,0.0,300,0
O013795,2025-10-24,North,treatment,0,0.0,272,1
O013796,2025-10-24,North,control,0,0.0,223,0
O013797,2025-10-24,West,control,0,0.0,322,1
O013798,2025-10-24,North,treatment,0,0.0,261,1
O013799,2025-10-24,South,control,0,0.0,336,0
O013800,2025-10-24,West,control,0,0.0,295,1
O013801,2025-10-24,North,control,0,0.0,266,0
O013802,2025-10-24,North,treatment,0,0.0,291,0
O013803,2025-10-24,North,control,0,0.0,312,0
O013804,2025-10-24,North,treatment,0,0.0,287,0
O013805,2025-10-24,South,control,0,0.0,336,1
O013806,2025-10-24,North,treatment,0,0.0,232,0
O013807,2025-10-24,North,treatment,0,0.0,269,1
O013808,2025-10-24,North,control,0,0.0,281,0
O013809,2025-10-24,South,control,0,0.0,322,1
O013810,2025-10-24,North,treatment,0,0.0,215,0
O013811,2025-10-24,North,treatment,0,0.0,183,1
O013812,2025-10-24,North,treatment,0,0.0,265,0
O013813,2025-10-24,North,treatment,0,0.0,241,0
O013814,2025-10-24,South,treatment,0,0.0,278,1
O013815,2025-10-24,North,treatment,0,0.0,257,1
O013816,2025-10-24,West,control,0,0.0,315,1
O013817,2025-10-24,North,control,0,0.0,320,0
O013818,2025-10-24,North,control,0,0.0,302,0
O013819,2025-10-24,North,treatment,0,0.0,234,0
O013820,2025-10-24,North,treatment,0,0.0,254,1
O013821,2025-10-24,North,control,0,0.0,341,0
O013822,2025-10-24,West,treatment,0,0.0,260,0
O013823,2025-10-24,West,treatment,0,0.0,239,0
O013824,2025-10-24,North,treatment,1,30.08,234,1
O013825,2025-10-24,North,control,0,0.0,295,0
O013826,2025-10-24,North,treatment,0,0.0,242,1
O013827,2025-10-24,North,control,0,0.0,398,0
O013828,2025-10-24,North,treatment,0,0.0,270,0
O013829,2025-10-24,North,treatment,1,27.58,305,0
O013830,2025-10-24,North,treatment,0,0.0,270,1
O013831,2025-10-24,West,control,0,0.0,317,0
O013832,2025-10-24,West,treatment,0,0.0,236,1
O013833,2025-10-24,North,treatment,0,0.0,226,0
O013834,2025-10-24,South,control,0,0.0,313,0
O013835,2025-10-24,South,control,0,0.0,321,1
O013836,2025-10-24,South,control,0,0.0,304,0
O013837,2025-10-24,North,treatment,0,0.0,237,0
O013838,2025-10-24,North,treatment,0,0.0,220,1
O013839,2025-10-24,South,treatment,0,0.0,276,0
O013840,2025-10-24,North,treatment,1,29.66,314,1
O013841,2025-10-24,North,treatment,0,0.0,239,1
O013842,2025-10-24,North,control,1,29.07,301,1
O013843,2025-10-24,North,treatment,1,8.63,290,0
O013844,2025-10-24,South,control,1,16.64,298,1
O013845,2025-10-24,South,treatment,0,0.0,265,1
O013846,2025-10-24,North,treatment,1,33.45,259,0
O013847,2025-10-24,West,treatment,0,0.0,244,1
O013848,2025-10-24,West,control,0,0.0,391,0
O013849,2025-10-24,North,treatment,0,0.0,245,0
O013850,2025-10-24,North,treatment,0,0.0,288,0
O013851,2025-10-24,North,treatment,0,0.0,268,1
O013852,2025-10-24,South,control,0,0.0,261,0
O013853,2025-10-24,South,control,0,0.0,264,0
O013854,2025-10-24,North,control,0,0.0,274,0
O013855,2025-10-24,North,treatment,0,0.0,264,0
O013856,2025-10-24,North,treatment,1,2.98,247,0
O013857,2025-10-24,North,treatment,0,0.0,241,1
O013858,2025-10-24,South,control,0,0.0,331,0
O013859,2025-10-24,North,treatment,0,0.0,229,1
O013860,2025-10-24,West,control,0,0.0,262,0
O013861,2025-10-24,South,control,0,0.0,332,0
O013862,2025-10-24,North,control,0,0.0,309,1
O013863,2025-10-24,South,treatment,1,17.23,308,0
O013864,2025-10-24,North,treatment,1,24.98,264,1
O013865,2025-10-24,South,treatment,0,0.0,277,1
O013866,2025-10-24,West,treatment,0,0.0,290,1
O013867,2025-10-24,South,control,0,0.0,331,1
O013868,2025-10-24,North,treatment,0,0.0,224,0
O013869,2025-10-24,West,treatment,0,0.0,306,1
O013870,2025-10-24,North,control,1,10.01,295,0
O013871,2025-10-24,West,control,0,0.0,306,1
O013872,2025-10-24,North,treatment,1,35.1,252,1
O013873,2025-10-24,West,control,0,0.0,317,0
O013874,2025-10-24,West,control,1,44.81,336,0
O013875,2025-10-24,North,control,0,0.0,303,1
O013876,2025-10-24,South,treatment,0,0.0,224,1
O013877,2025-10-24,South,control,0,0.0,328,0
O013878,2025-10-24,West,treatment,0,0.0,256,0
O013879,2025-10-24,North,treatment,0,0.0,231,1
O013880,2025-10-24,North,control,0,0.0,355,1
O013881,2025-10-24,West,control,1,28.08,302,0
O013882,2025-10-24,North,control,0,0.0,312,1
O013883,2025-10-24,North,control,0,0.0,230,1
O013884,2025-10-24,North,control,1,49.59,273,1
O013885,2025-10-24,North,treatment,0,0.0,207,0
O013886,2025-10-24,North,treatment,0,0.0,205,0
O013887,2025-10-24,North,control,0,0.0,329,0
O013888,2025-10-24,North,treatment,1,11.08,260,1
O013889,2025-10-24,North,treatment,0,0.0,235,0
O013890,2025-10-24,South,control,0,0.0,297,0
O013891,2025-10-24,North,control,1,62.04,279,1
O013892,2025-10-24,South,control,0,0.0,334,1
O013893,2025-10-24,South,control,0,0.0,307,1
O013894,2025-10-24,North,treatment,1,26.17,259,1
O013895,2025-10-24,North,treatment,0,0.0,209,0
O013896,2025-10-24,West,treatment,0,0.0,345,0
O013897,2025-10-24,West,treatment,0,0.0,295,0
O013898,2025-10-24,North,control,0,0.0,301,0
O013899,2025-10-24,West,treatment,1,2.66,266,1
O013900,2025-10-24,West,control,0,0.0,277,0
O013901,2025-10-24,North,treatment,1,12.02,242,1
O013902,2025-10-24,North,control,0,0.0,249,0
O013903,2025-10-24,South,treatment,0,0.0,244,0
O013904,2025-10-24,North,treatment,1,10.04,275,1
O013905,2025-10-24,South,treatment,0,0.0,258,1
O013906,2025-10-24,North,treatment,0,0.0,266,1
O013907,2025-10-24,West,control,0,0.0,372,0
O013908,2025-10-24,South,control,0,0.0,316,1
O013909,2025-10-24,South,control,0,0.0,263,1
O013910,2025-10-24,West,control,0,0.0,261,1
O013911,2025-10-24,West,treatment,0,0.0,272,0
O013912,2025-10-24,North,treatment,0,0.0,244,0
O013913,2025-10-24,South,control,1,27.73,309,0
O013914,2025-10-24,South,control,0,0.0,283,1
O013915,2025-10-24,North,treatment,0,0.0,307,1
O013916,2025-10-24,North,treatment,0,0.0,190,1
O013917,2025-10-24,North,treatment,0,0.0,288,0
O013918,2025-10-24,West,treatment,0,0.0,247,1
O013919,2025-10-24,North,control,0,0.0,344,1
O013920,2025-10-24,North,treatment,0,0.0,250,0
O013921,2025-10-24,West,control,0,0.0,252,1
O013922,2025-10-24,West,control,1,7.99,322,0
O013923,2025-10-24,North,control,0,0.0,272,1
O013924,2025-10-24,South,treatment,0,0.0,265,0
O013925,2025-10-24,North,control,1,11.63,346,1
O013926,2025-10-24,West,treatment,0,0.0,243,1
O013927,2025-10-24,North,control,1,38.82,316,0
O013928,2025-10-24,South,control,0,0.0,269,0
O013929,2025-10-24,West,treatment,0,0.0,268,1
O013930,2025-10-24,North,treatment,0,0.0,233,0
O013931,2025-10-24,West,control,1,76.59,298,0
O013932,2025-10-24,North,treatment,0,0.0,315,1
O013933,2025-10-24,North,treatment,0,0.0,259,0
O013934,2025-10-24,West,control,0,0.0,264,1
O013935,2025-10-24,South,control,0,0.0,286,0
O013936,2025-10-24,North,control,0,0.0,279,1
O013937,2025-10-24,North,control,0,0.0,326,1
O013938,2025-10-24,North,treatment,0,0.0,256,0
O013939,2025-10-24,West,control,0,0.0,284,1
O013940,2025-10-24,South,control,0,0.0,241,0
O013941,2025-10-24,North,control,0,0.0,301,1
O013942,2025-10-24,West,control,0,0.0,302,0
O013943,2025-10-24,North,treatment,0,0.0,256,1
O013944,2025-10-24,North,control,0,0.0,299,1
O013945,2025-10-24,North,treatment,0,0.0,239,0
O013946,2025-10-24,North,treatment,0,0.0,229,0
O013947,2025-10-24,North,control,0,0.0,307,0
O013948,2025-10-24,West,control,0,0.0,271,1
O013949,2025-10-24,North,treatment,0,0.0,243,1
O013950,2025-10-24,North,control,0,0.0,249,0
O013951,2025-10-24,North,treatment,0,0.0,301,0
O013952,2025-10-24,North,treatment,0,0.0,268,1
O013953,2025-10-24,West,control,0,0.0,249,0
O013954,2025-10-24,North,treatment,1,11.6,216,0
O013955,2025-10-24,West,control,0,0.0,302,0
O013956,2025-10-24,North,control,1,47.97,303,1
O013957,2025-10-24,North,control,0,0.0,296,0
O013958,2025-10-24,South,control,0,0.0,251,0
O013959,2025-10-24,South,control,0,0.0,293,0
O013960,2025-10-24,North,control,0,0.0,229,0
O013961,2025-10-24,South,control,0,0.0,268,0
O013962,2025-10-24,West,control,0,0.0,289,1
O013963,2025-10-24,North,control,0,0.0,332,0
O013964,2025-10-24,South,control,0,0.0,299,1
O013965,2025-10-24,South,control,0,0.0,310,1
O013966,2025-10-24,North,control,0,0.0,244,1
O013967,2025-10-24,South,control,0,0.0,299,1
O013968,2025-10-24,North,treatment,0,0.0,283,0
O013969,2025-10-24,South,control,0,0.0,309,0
O013970,2025-10-24,North,control,0,0.0,304,1
O013971,2025-10-24,South,control,1,26.8,294,1
O013972,2025-10-24,North,treatment,0,0.0,231,1
O013973,2025-10-24,North,treatment,0,0.0,225,0
O013974,2025-10-24,West,control,0,0.0,365,0
O013975,2025-10-24,South,control,0,0.0,282,1
O013976,2025-10-24,North,treatment,0,0.0,320,0
O013977,2025-10-24,North,treatment,0,0.0,244,1
O013978,2025-10-24,North,treatment,0,0.0,301,1
O013979,2025-10-24,North,treatment,0,0.0,304,1
O013980,2025-10-24,North,control,0,0.0,249,1
O013981,2025-10-24,North,treatment,1,44.05,260,0
O013982,2025-10-24,North,treatment,1,27.39,268,0
O013983,2025-10-24,North,control,0,0.0,336,0
O013984,2025-10-24,South,control,0,0.0,318,1
O013985,2025-10-24,South,control,0,0.0,360,0
O013986,2025-10-24,West,treatment,0,0.0,248,1
O013987,2025-10-24,West,treatment,0,0.0,261,1
O013988,2025-10-24,North,control,0,0.0,341,1
O013989,2025-10-24,North,control,0,0.0,255,0
O013990,2025-10-24,North,treatment,0,0.0,242,0
O013991,2025-10-24,North,treatment,0,0.0,278,1
O013992,2025-10-24,South,treatment,0,0.0,265,1
O013993,2025-10-24,South,treatment,0,0.0,268,0
O013994,2025-10-24,North,treatment,0,0.0,263,0
O013995,2025-10-24,West,control,0,0.0,303,0
O013996,2025-10-24,West,control,0,0.0,244,1
O013997,2025-10-24,North,control,0,0.0,336,0
O013998,2025-10-24,North,treatment,1,51.41,235,1
O013999,2025-10-24,North,treatment,1,7.83,283,0
O014000,2025-10-24,North,treatment,1,56.15,258,1
O014001,2025-10-24,West,treatment,0,0.0,251,1
O014002,2025-10-24,South,treatment,0,0.0,270,1
O014003,2025-10-24,North,treatment,0,0.0,205,0
O014004,2025-10-24,South,treatment,0,0.0,259,0
O014005,2025-10-24,North,control,1,70.14,302,1
O014006,2025-10-24,North,control,0,0.0,372,1
O014007,2025-10-24,South,treatment,0,0.0,236,1
O014008,2025-10-24,North,treatment,0,0.0,199,0
O014009,2025-10-24,South,control,0,0.0,310,1
O014010,2025-10-24,North,control,0,0.0,297,1
O014011,2025-10-24,North,control,0,0.0,293,1
O014012,2025-10-24,West,control,0,0.0,252,0
O014013,2025-10-24,North,control,0,0.0,383,1
O014014,2025-10-24,North,treatment,0,0.0,245,0
O014015,2025-10-24,North,control,1,21.0,289,1
